Scenario,Decision Period,% Resistant Threshold,Change in % Resistant Threshold,# of Cases Tested for Resistance,Objective Function,RNG Seed,DALY,Total Cost,Annual Cost,Total: Received 1st Tx,Total: Received 1st Tx & Symptomatic,Total: Received 1st Tx & Resistant to G_A,Total: Received 1st Tx & Resistant to G_B,Total: Received 1st Tx & Resistant to G_AB,Total: Success 1st,Total: Success A or B,Total: Success M,Total: Success All,Averge size: Population size,Averge size: Prevalence,Averge size: Prevalence | Sym,Averge size: Prevalence | G_A,Averge size: Prevalence | G_B,Averge size: Prevalence | G_AB,Average ratio: Prevalence,Average ratio: % infection symptomatic,Average ratio: % infection resistant to G_A,Average ratio: % infection resistant to G_B,Average ratio: % infection resistant to G_AB,Average ratio: % received 1st Tx & symptomatic ,Average ratio: % received 1st Tx & resistant to G_A,Average ratio: % received 1st Tx & resistant to G_B,Average ratio: % received 1st Tx & resistant to G_AB,Average ratio: Annual rate of gonorrhea cases,Average ratio: Effective life of A and B
D:0.3yr| T: 3.5%| I: 100.00%| Obs: 250000.0%,91,0.035,1,2500,-151423046,922616827,14273369,8689356,173787.12,14273369,10510107,108407,87712,2,14208584,5557828,8689356,14247184,4877898.191,121378.1784,8529.598681,968.4652747,1021.29456,0.084065934,0.024883297,0.070273082,0.008023345,0.008320419,6.91416E-07,0.736334177,0.007646571,0.006097042,1.39618E-07,0.014630704,0.392711085
D:0.3yr| T: 3.5%| I: 100.00%| Obs: 250000.0%,91,0.035,1,2500,-108382463,158521120,9941041,8972053,179441.06,9941041,7033144,85463,41587,0,9923334,962454,8972053,9934507,4878798.148,47365.96198,1357.11,419.1816484,231.121978,0.000824176,0.009708648,0.028605902,0.007520342,0.003728526,1.5347E-08,0.707037,0.007255014,0.003219548,0,0.010187821,0.069401627
D:0.3yr| T: 3.5%| I: 100.00%| Obs: 250000.0%,91,0.035,1,2500,-134202007,1478479049,12345911,10742897,214857.94,12345911,9285362,37070,61635,1,12308449,1588965,10742897,12331862,4882100.535,106961.9282,5920.269231,402.0413187,698.9488462,0.005164835,0.021908611,0.055361516,0.004148971,0.007050348,5.66574E-08,0.752045042,0.003311736,0.005394584,9.03865E-08,0.012643768,0.14342817
D:0.3yr| T: 3.5%| I: 100.00%| Obs: 250000.0%,91,0.035,1,2500,-163433831,734263403,14951920,13914631,278292.62,14951920,9009553,67977,161973,0,14924792,1022825,13914631,14937456,4876129.054,113309.2558,5221.60544,643.8666484,1252.208571,0,0.023238639,0.046072956,0.006594784,0.011850277,0,0.602477638,0.005293594,0.011621499,0,0.01533249,0.081930084
D:0.3yr| T: 3.5%| I: 100.00%| Obs: 250000.0%,91,0.035,1,2500,-82650343,203881973,7762665,5023693,100473.86,7762665,4718003,14256,28691,0,7732908,2718254,5023693,7741947,4880732.188,38986.48599,3765.668901,100.5961538,236.7473626,0,0.007988599,0.096751045,0.001576187,0.00459794,0,0.608188536,0.001120378,0.002828177,0,0.007952955,0.249345223
D:0.3yr| T: 3.5%| I: 100.00%| Obs: 250000.0%,91,0.035,1,2500,-132582277,43923809,12513341,7448867,148977.34,12513341,9316587,112169,88075,1,12432356,5025139,7448867,12474006,4881247.141,76631.29841,6013.19533,698.3209341,940.417967,0.056428571,0.015699152,0.078449101,0.009623904,0.013012176,8.27368E-07,0.744195467,0.009363778,0.007506636,8.97585E-08,0.012817582,0.441624971
D:0.3yr| T: 3.5%| I: 100.00%| Obs: 250000.0%,91,0.035,1,2500,-123484029,1790693593,11659922,6884809,137696.18,11659922,6897662,62169,59821,0,11597146,4730754,6884809,11615563,4879509.578,81384.56071,4169.616703,743.6865934,462.972967,0.000274725,0.016679146,0.051236399,0.008356634,0.005573737,3.81214E-09,0.591486696,0.004920662,0.005013414,0,0.011947909,0.384548961
D:0.3yr| T: 3.5%| I: 100.00%| Obs: 250000.0%,91,0.035,1,2500,-82820788,264784667,7618084,6639948,132798.96,7618084,5464627,20961,36205,0,7592907,965810,6639948,7605758,4876702.455,45558.25308,2069.418077,198.7093407,273.3807143,0,0.00934177,0.045411441,0.003195312,0.004622237,6.98777E-10,0.717189987,0.001998568,0.003651069,0,0.00781031,0.094299672
D:0.3yr| T: 3.5%| I: 100.00%| Obs: 250000.0%,91,0.035,1,2500,-103756907,1166323389,10375013,6777,135.54,10375013,7630561,67172,13062,0,10308374,10340520,6777,10347297,4873758.848,77454.69044,1199.975055,592.918022,104.7359341,0.000494505,0.015890605,0.015484579,0.00572238,0.001457362,5.63343E-09,0.735623217,0.004856711,0.001434582,0,0.010642597,0.999174312
D:0.3yr| T: 3.5%| I: 100.00%| Obs: 250000.0%,91,0.035,1,2500,-83701787,584344516,7891768,4784107,95682.14,7891768,5881274,28284,35219,0,7851191,3089540,4784107,7873647,4880309.818,39479.43967,2934.916099,204.286044,269.143022,5.49451E-05,0.008090754,0.074179545,0.003388041,0.005568292,1.78427E-09,0.74463964,0.002291829,0.003616173,0,0.008086134,0.293658973
D:0.3yr| T: 3.5%| I: 100.00%| Obs: 250000.0%,91,0.035,1,2500,-119629269,428274800,11067587,8953399,179067.98,11067587,6552482,28844,42394,919,11037741,2097688,8953399,11051087,4877379.316,107391.798,2992.699231,357.1561538,457.9752198,9.625384615,0.022018443,0.027863789,0.003075937,0.004155417,8.75264E-05,0.591916496,0.002400252,0.003739893,8.10471E-05,0.011345805,0.179356256
D:0.3yr| T: 3.5%| I: 100.00%| Obs: 250000.0%,91,0.035,1,2500,-109675078,1986955404,10954900,126078,2521.56,10954900,8091471,71414,18417,0,10880605,10800456,126078,10926534,4877404.564,70025.50736,2936.907308,640.6091209,129.1284615,0.002747253,0.014357373,0.041930378,0.009120378,0.001766364,4.02659E-08,0.738444172,0.006523079,0.001601278,0,0.011230307,0.989161606
D:0.3yr| T: 3.5%| I: 100.00%| Obs: 250000.0%,91,0.035,1,2500,-108809763,116267543,10145399,7355773,147115.46,10145399,7224285,22048,29272,132,10114237,2774492,7355773,10130265,4881802.986,40505.57764,5200.088571,125.3312088,180.5885714,0.81032967,0.008298011,0.128345969,0.002083735,0.003511736,1.59324E-05,0.712052994,0.00146609,0.00229264,1.03491E-05,0.01039169,0.199249503
D:0.3yr| T: 3.5%| I: 100.00%| Obs: 250000.0%,91,0.035,1,2500,-111025878,1750682583,10425915,6766728,135334.56,10425915,7481116,12557,53025,2,10373767,3631941,6766728,10398669,4880834.484,45912.65544,6034.431703,68.51725275,327.6734615,0.009835165,0.009406899,0.131392059,0.001474094,0.007142088,2.22707E-07,0.717400517,0.001143577,0.0050779,1.97161E-07,0.010680493,0.352912966
D:0.3yr| T: 3.5%| I: 100.00%| Obs: 250000.0%,91,0.035,1,2500,-129730092,280765538,12082120,8908892,178177.84,12082120,8797133,107866,78655,5,12016675,3143454,8908892,12052346,4879962.748,116545.8683,6104.854341,1074.808407,982.7036264,0.025824176,0.023882483,0.052423766,0.00978651,0.009410745,2.78289E-07,0.727986035,0.009406194,0.007245319,5.17338E-07,0.012379236,0.301960132
D:0.3yr| T: 3.5%| I: 100.00%| Obs: 250000.0%,91,0.035,1,2500,-154803107,1759245595,14290569,11897417,237948.34,14290569,10733808,24882,46221,19,14247190,2372515,11897417,14269932,4879292.285,78314.88374,5575.913187,247.2474176,397.3585165,0.097252747,0.016050679,0.071135482,0.003466679,0.005524294,1.40901E-06,0.750672904,0.001839404,0.003470634,1.51194E-06,0.014643983,0.183909837
D:0.3yr| T: 3.5%| I: 100.00%| Obs: 250000.0%,91,0.035,1,2500,-179211243,1276031713,16965057,9560673,191213.46,16965057,12228728,60998,122118,1,16923557,7388010,9560673,16948683,4881251.491,149705.0879,9559.112692,608.4222527,1219.018516,0.000824176,0.0306689,0.063865312,0.004543033,0.007848482,6.35102E-09,0.720833464,0.004014572,0.006934734,6.56573E-08,0.017377442,0.468937285
D:0.3yr| T: 3.5%| I: 100.00%| Obs: 250000.0%,91,0.035,1,2500,-129284853,1541520545,11783999,11444863,228897.26,11783999,7001544,37399,43308,0,11773070,333912,11444863,11778775,4877307.03,93049.85896,4359.90967,314.1858791,366.6393956,0,0.019078642,0.046857385,0.00397897,0.004551527,0,0.593464313,0.003622016,0.004140144,0,0.012080534,0.029733516
D:0.3yr| T: 3.5%| I: 100.00%| Obs: 250000.0%,91,0.035,1,2500,-108791096,971033584,9970002,9091076,181821.52,9970002,6941699,88239,78013,0,9948350,870550,9091076,9961626,4878845.931,97537.85736,1765.895934,940.7809341,809.3160989,0.000164835,0.019992045,0.018109986,0.00975474,0.008491908,2.2931E-09,0.696131719,0.008929432,0.007994587,0,0.010217535,0.089463219
D:0.3yr| T: 3.5%| I: 100.00%| Obs: 250000.0%,91,0.035,1,2500,-103998058,480259492,10087486,3123198,62463.96,10087486,7110643,36128,97996,5,10009044,6931076,3123198,10054274,4878592.058,110398.8865,1611.255055,494.0252747,1355.722857,0.04010989,0.022629437,0.014597537,0.004590075,0.012085021,3.74487E-07,0.704898312,0.003678268,0.00956138,5.08978E-07,0.010338558,0.696589032
D:0.3yr| T: 3.5%| I: 100.00%| Obs: 250000.0%,91,0.035,1,2500,-75085952,327444724,7209587,2990082,59801.64,7209587,4581970,45185,52345,0,7163700,4195627,2990082,7185709,4876923.63,83988.04055,1096.55478,574.882967,799.009011,0,0.017220713,0.013071122,0.005355501,0.009105795,0,0.635798039,0.00493281,0.006975401,0,0.007391142,0.512253616
D:0.3yr| T: 3.5%| I: 100.00%| Obs: 250000.0%,91,0.035,1,2500,-159203699,38147937,14628496,12918739,258374.78,14628496,9032820,12956,40264,0,14610007,1699844,12918739,14618583,4876511.41,126161.4123,6162.44478,150.1158242,403.3921978,0,0.025871446,0.048848174,0.001219075,0.003252568,0,0.617453542,0.000892318,0.002803563,0,0.014999003,0.119491873
D:0.3yr| T: 3.5%| I: 100.00%| Obs: 250000.0%,91,0.035,1,2500,-158579389,333068762,14986933,8710059,174201.18,14986933,10652456,32848,31528,0,14951995,6260037,8710059,14970096,4881660.932,53190.21885,3908.144176,162.003022,167.6994505,0.000879121,0.010896015,0.073470669,0.002968215,0.003141158,1.92422E-08,0.710736451,0.002151573,0.002103666,0,0.015350139,0.424414144
D:0.3yr| T: 3.5%| I: 100.00%| Obs: 250000.0%,91,0.035,1,2500,-74070647,259989330,6923065,4839997,96799.94,6923065,4855331,15151,46230,0,6888527,2066889,4839997,6906886,4875031.018,82794.70352,1385.645495,242.9283516,741.2575824,0,0.016982071,0.016737497,0.002112914,0.007255107,0,0.70162553,0.001587808,0.005436724,0,0.007099945,0.228069288
D:0.3yr| T: 3.5%| I: 100.00%| Obs: 250000.0%,91,0.035,1,2500,-132168480,1659466738,12454474,7623740,152474.8,12454474,8865141,140545,42811,19,12430571,4821599,7623740,12445339,4879175.55,73137.32093,3961.765,832.0451648,258.9410989,0.121263736,0.014989883,0.054159229,0.011311834,0.003551736,1.73173E-06,0.711748827,0.011220938,0.003442467,1.57204E-06,0.01276292,0.384309708
D:0.3yr| T: 3.5%| I: 100.00%| Obs: 250000.0%,91,0.035,1,2500,-119254711,1645129257,10922500,10029711,200594.22,10922500,6435990,53548,36729,0,10901105,880693,10029711,10910404,4881211.682,105735.3054,4420.797198,554.1741758,442.8098901,0.001153846,0.021661991,0.041806759,0.004979452,0.003920917,1.08303E-08,0.589158779,0.004664355,0.003145556,0,0.011188371,0.074541885
D:0.3yr| T: 3.5%| I: 100.00%| Obs: 250000.0%,91,0.035,1,2500,-90376575,174120813,8266735,7709225,154184.5,8266735,4926218,18575,112607,26,8249152,548799,7709225,8258024,4879166.857,57547.32544,3202.713901,159.7729121,822.9339011,0.241373626,0.011794894,0.055535383,0.00174365,0.011839051,2.76879E-06,0.595229794,0.00136327,0.011384729,2.11313E-06,0.008471496,0.03957989
D:0.3yr| T: 3.5%| I: 100.00%| Obs: 250000.0%,91,0.035,1,2500,-93442373,307521373,8982156,3620813,72416.26,8982156,6745417,51480,158417,0,8930898,5343025,3620813,8963838,4881650.401,39784.82489,5071.748791,308.4073077,708.3232967,5.49451E-05,0.008150413,0.127442356,0.006644172,0.018904463,8.3087E-09,0.750860222,0.004957722,0.018707253,0,0.009200257,0.524427504
D:0.3yr| T: 3.5%| I: 100.00%| Obs: 250000.0%,91,0.035,1,2500,-183960792,1443625166,16985919,14101602,282032.04,16985919,11285083,41786,43416,101,16945144,2866641,14101602,16968243,4880942.389,101680.3023,5426.865714,295.4614286,313.216978,0.783846154,0.020831699,0.053374137,0.003062751,0.0032055,8.01787E-06,0.664361008,0.00260047,0.002665114,6.15789E-06,0.017399791,0.179252389
D:0.3yr| T: 3.5%| I: 100.00%| Obs: 250000.0%,91,0.035,1,2500,-114501637,1716303629,10643117,8070467,161409.34,10643117,7280040,67887,71445,2,10611721,2559323,8070467,10629790,4880867.443,68914.01044,1450.069011,490.0421978,529.2550549,0.011318681,0.014120519,0.020998853,0.005536653,0.006394264,1.17205E-07,0.684073442,0.00503393,0.005679484,1.34084E-07,0.010903671,0.164437051
D:0.3yr| T: 3.5%| I: 100.00%| Obs: 250000.0%,91,0.035,1,2500,-132733451,709395597,12312538,9608071,192161.42,12312538,8985311,111397,219969,18972,12285619,2694850,9608071,12302921,4878221.122,85524.57451,4102.488022,810.8706044,1549.117473,133.6474176,0.017531955,0.04796374,0.008754362,0.018407692,0.001564005,0.729751612,0.008367931,0.018169473,0.001541406,0.012619811,0.194265004
D:0.3yr| T: 3.5%| I: 100.00%| Obs: 250000.0%,91,0.035,1,2500,-139073389,983681791,12815594,10917449,218348.98,12815594,8995234,25590,49332,4,12779979,1882702,10917449,12800151,4876691.961,102632.0266,4121.625,262.2196154,478.1326374,0.01967033,0.021045699,0.040187031,0.003328981,0.005584071,2.48328E-07,0.701926587,0.002592261,0.004602833,3.97073E-07,0.013139783,0.188811689
D:0.3yr| T: 3.5%| I: 100.00%| Obs: 250000.0%,91,0.035,1,2500,-104738289,1335078658,9820237,6535919,130718.38,9820237,7417506,53385,42185,0,9791260,3275447,6535919,9811366,4876386.131,47883.52286,1494.239066,308.4288462,244.160989,0.00010989,0.009819032,0.03119877,0.004930059,0.004518834,3.47685E-09,0.755349337,0.004185256,0.003823775,0,0.010068591,0.254237383
D:0.3yr| T: 3.5%| I: 100.00%| Obs: 250000.0%,91,0.035,1,2500,-117487982,295336596,10711207,10375912,207518.24,10711207,7793832,18451,100010,0,10699133,330620,10375912,10706532,4875831.322,61183.22918,6342.030165,127.7073077,594.8508791,0,0.012547566,0.103555285,0.001483598,0.007801589,0,0.727308385,0.001154882,0.007487327,0,0.010983112,0.019698775
D:0.3yr| T: 3.5%| I: 100.00%| Obs: 250000.0%,91,0.035,1,2500,-112657149,671905867,10293922,9717929,194358.58,10293922,7868756,67132,84683,0,10275742,569814,9717929,10287743,4875518.089,107463.7071,5383.845769,833.9910989,1002.312473,0.00010989,0.022040442,0.050143439,0.006515805,0.008228309,1.20125E-09,0.764591207,0.005527892,0.007324982,0,0.010556216,0.044449373
D:0.3yr| T: 3.5%| I: 100.00%| Obs: 250000.0%,91,0.035,1,2500,-151941470,1103044414,13834646,13595010,271900.2,13834646,8887730,80497,77723,0,13824649,235329,13595010,13830339,4880175.146,66458.0961,6322.603462,403.3627473,389.3193407,0,0.01361776,0.095188606,0.00742893,0.007099237,0,0.642336185,0.007063199,0.006755613,0,0.014173928,0.019801185
D:0.3yr| T: 4.0%| I: 100.00%| Obs: 250000.0%,91,0.04,1,2500,-158268583,1971903165,15351968,4748903,94978.06,15351968,10635544,74685,128673,0,15296722,10583140,4748903,15332043,4883108.452,117979.3697,7679.874505,602.0653297,1015.141703,0.002087912,0.024159767,0.065125221,0.005679491,0.008190114,2.24899E-08,0.692805781,0.00537439,0.007974656,0,0.015718796,0.703854582
D:0.3yr| T: 4.0%| I: 100.00%| Obs: 250000.0%,91,0.04,1,2500,-110212897,1984768660,10120117,9011727,180234.54,10120117,7014798,27447,40931,0,10089189,1094249,9011727,10105976,4879655.996,58631.36995,3856.769011,225.689011,321.7063187,0,0.012016017,0.065780794,0.002893389,0.004356903,0,0.693300283,0.002062559,0.003243214,0,0.010370018,0.084221169
D:0.3yr| T: 4.0%| I: 100.00%| Obs: 250000.0%,91,0.04,1,2500,-145465430,684975303,13544701,10018420,200368.4,13544701,8974504,54979,59470,0,13487534,3494897,10018420,13513317,4876597.052,104568.8818,4440.719176,641.2651648,544.5003297,0,0.021443262,0.042464045,0.00616805,0.005280521,0,0.66242873,0.004105966,0.004444455,0,0.013887525,0.264266203
D:0.3yr| T: 4.0%| I: 100.00%| Obs: 250000.0%,91,0.04,1,2500,-117787572,369151607,10815290,9634672,192693.44,10815290,7510131,78575,45005,1,10780811,1163845,9634672,10798517,4877438.042,64643.43396,1603.695275,481.0314835,351.8743956,0.001483516,0.013253618,0.02480698,0.007059281,0.004957028,2.48995E-08,0.6944438,0.006918617,0.003819461,8.10084E-08,0.011087028,0.098624893
D:0.3yr| T: 4.0%| I: 100.00%| Obs: 250000.0%,91,0.04,1,2500,-83396985,600388397,7633814,7058845,141176.9,7633814,5260719,77525,214601,0,7614511,567707,7058845,7626552,4880823.882,61780.40527,2947.987967,665.6634066,1759.954945,0,0.012658259,0.047706466,0.008271152,0.02664056,0,0.688930711,0.007782759,0.026350575,0,0.007820382,0.049328531
D:0.3yr| T: 4.0%| I: 100.00%| Obs: 250000.0%,91,0.04,1,2500,-160973437,242951675,14807291,12900527,258010.54,14807291,10157744,142758,52131,0,14769435,1889738,12900527,14790265,4876282.717,114607.6266,4311.458297,1151.539231,504.787033,0,0.023503221,0.037663556,0.011062606,0.005086077,0,0.685999846,0.010617449,0.00404262,0,0.015183001,0.154119686
D:0.3yr| T: 4.0%| I: 100.00%| Obs: 250000.0%,91,0.04,1,2500,-104208166,486139739,9514834,9059826,181196.52,9514834,6612551,168929,44843,0,9498240,448594,9059826,9508420,4872694.694,81772.95615,4462.558571,1503.745879,473.6590659,0,0.016781489,0.054576339,0.017436649,0.004967368,0,0.694995512,0.016871359,0.004057441,0,0.009763148,0.039408214
D:0.3yr| T: 4.0%| I: 100.00%| Obs: 250000.0%,91,0.04,1,2500,-156759938,114811354,15121382,5546118,110922.36,15121382,10082428,89037,67556,0,15026096,9522054,5546118,15068172,4879505.071,94206.90648,2377.181484,870.7757143,495.1273077,0.000494505,0.019306568,0.025233774,0.009650007,0.005007999,6.90653E-09,0.666580439,0.006073596,0.004245459,0,0.015494548,0.65414443
D:0.3yr| T: 4.0%| I: 100.00%| Obs: 250000.0%,91,0.04,1,2500,-93870286,1872428183,8868188,5188406,103768.12,8868188,6225927,37897,35934,0,8829197,3661588,5188406,8849994,4879788.213,52726.05846,2464.033516,283.0505495,339.2873077,0.001593407,0.010805225,0.046732496,0.003788878,0.005421429,2.19873E-08,0.702313838,0.003031525,0.003443462,0,0.009086749,0.31389668
D:0.3yr| T: 4.0%| I: 100.00%| Obs: 250000.0%,91,0.04,1,2500,-104011000,1734646395,10137863,2632370,52647.4,10137863,6892009,31205,76286,55239,10089602,7484989,2632370,10117359,4879859.327,74123.24549,4159.573187,272.4168132,589.2548901,422.6253846,0.01518985,0.056123877,0.003267853,0.008052938,0.005796752,0.679838162,0.002748363,0.007644099,0.005546351,0.010387531,0.733204516
D:0.3yr| T: 4.0%| I: 100.00%| Obs: 250000.0%,91,0.04,1,2500,-80895487,950703638,7584686,5048627,100972.54,7584686,5249534,46638,51126,0,7541887,2516635,5048627,7565262,4882942.91,52902.85242,2063.675824,379.4753297,502.4881319,0.00021978,0.010835418,0.038925105,0.004910509,0.007435696,3.20018E-09,0.691665198,0.004217127,0.005289117,0,0.007767119,0.238471226
D:0.3yr| T: 4.0%| I: 100.00%| Obs: 250000.0%,91,0.04,1,2500,-145721492,1235243694,14356748,2154012,43080.24,14356748,10026044,81428,77772,13,14321421,12189736,2154012,14343748,4882854.553,115695.6935,6598.960549,682.2014286,699.7285165,0.186703297,0.023692749,0.05706747,0.007113929,0.005363931,1.85346E-06,0.698469407,0.006811502,0.004781174,1.03372E-06,0.014700216,0.868818713
D:0.3yr| T: 4.0%| I: 100.00%| Obs: 250000.0%,91,0.04,1,2500,-76169700,1512604839,6944855,6721150,134423,6944855,4713814,222714,262061,59,6934488,219636,6721150,6940786,4881102.805,41088.00604,2039.984341,1335.628736,1563.853132,0.334175824,0.008418621,0.049557403,0.029928902,0.036485684,5.71037E-06,0.678235178,0.029494618,0.036249599,5.97233E-06,0.007114557,0.01964203
D:0.3yr| T: 4.0%| I: 100.00%| Obs: 250000.0%,91,0.04,1,2500,-144511458,615898603,14246187,2049588,40991.76,14246187,10073517,96491,80432,0,14179912,12174072,2049588,14223660,4879988.469,137616.8447,6982.283681,982.276044,879.1024176,0.001098901,0.028200215,0.05075082,0.007449696,0.00612854,1.13446E-08,0.707150369,0.007065514,0.005407249,0,0.014596538,0.863082396
D:0.3yr| T: 4.0%| I: 100.00%| Obs: 250000.0%,91,0.04,1,2500,-147997378,894538234,13594055,12056828,241136.56,13594055,9544191,52227,173355,0,13559906,1524445,12056828,13581273,4879940.423,104910.0684,4828.513132,510.4967033,1387.063571,0.000934066,0.02149807,0.046039658,0.005360057,0.013727258,1.15463E-08,0.701825369,0.00423485,0.013241156,0,0.013928209,0.124357265
D:0.3yr| T: 4.0%| I: 100.00%| Obs: 250000.0%,91,0.04,1,2500,-86932414,485424797,7953222,7400194,148003.88,7953222,5594523,228211,28280,0,7934733,545601,7400194,7945795,4878124.441,48976.76571,2031.406374,1400.84533,192.1104396,0,0.0100401,0.041449486,0.02763366,0.002633539,0,0.703327044,0.027684487,0.002376465,0,0.008151763,0.044271951
D:0.3yr| T: 4.0%| I: 100.00%| Obs: 250000.0%,91,0.04,1,2500,-123780918,1606233505,12378089,28,0.56,12378089,7926090,52285,2386,0,12342227,12361382,28,12361410,4881625.175,92421.09445,4685.527473,464.4661538,18.66357143,0,0.018932536,0.050686943,0.005070934,0.000209137,6.15514E-10,0.640018746,0.004284773,0.000179102,0,0.01267818,0.999997743
D:0.3yr| T: 4.0%| I: 100.00%| Obs: 250000.0%,91,0.04,1,2500,-131533753,1655180018,12160447,9929283,198585.66,12160447,8476499,33146,51118,0,12122853,2212032,9929283,12141315,4874853.283,57747.53945,5585.66011,229.0002198,281.1195604,5.49451E-05,0.011845937,0.096719854,0.003597757,0.004617009,2.62225E-09,0.696996729,0.002485807,0.004002752,0,0.012472425,0.169317554
D:0.3yr| T: 4.0%| I: 100.00%| Obs: 250000.0%,91,0.04,1,2500,-97065611,1819652320,9282670,4238911,84778.22,9282670,6606821,107555,120990,0,9243939,5029562,4238911,9268473,4879379.229,79136.69451,2626.767033,1008.251154,1067.269396,0.00010989,0.016218929,0.033194411,0.013273384,0.014125457,1.96362E-09,0.711727439,0.0123256,0.013684397,0,0.009512172,0.45902674
D:0.3yr| T: 4.0%| I: 100.00%| Obs: 250000.0%,91,0.04,1,2500,-90783230,800757370,8864547,2137760,42755.2,8864547,5822738,40801,54557,0,8818355,6704423,2137760,8842183,4880880.29,84075.54396,2346.862527,468.5023626,562.3857143,0.001593407,0.017226301,0.027908787,0.004309649,0.007215046,1.53524E-08,0.656867018,0.003567033,0.006703024,0,0.0090812,0.723849907
D:0.3yr| T: 4.0%| I: 100.00%| Obs: 250000.0%,91,0.04,1,2500,-139054225,540382778,12768753,11366695,227333.9,12768753,9035527,59435,97663,0,12734038,1390395,11366695,12757090,4879731.917,120128.9271,4024.006044,596.481044,980.0918132,0,0.02461797,0.033513415,0.005312809,0.008550659,5.00419E-10,0.707584218,0.004974154,0.007998632,0,0.013083445,0.118776342
D:0.3yr| T: 4.0%| I: 100.00%| Obs: 250000.0%,91,0.04,1,2500,-164290936,1938775617,15006356,14227376,284547.52,15006356,10271476,69809,116972,0,14983413,769354,14227376,14996730,4882897.202,102813.3987,2340.231868,590.0000549,822.5968132,0.000384615,0.02105462,0.022783262,0.007194478,0.009004375,5.08671E-09,0.683976789,0.005732882,0.008616899,0,0.015365126,0.062144293
