Simulation Replication,Random Seed,Dummy 0,Dummy 1,Dummy -1,Dummy Inf,Annual birth rate (per pop member),Annual death rate,Ratio infectivity | G-0,Ratio infectivity | G-A,Ratio infectivity | G-B,Ratio infectivity | G-AB,Prob sympt| infection with G-0,Prob sympt| infection with G-A,Prob sympt| infection with G-B,Prob sympt| infection with G-AB,Prob resistance | Drug A,Prob resistance | Drug B,Prob retreatment after failure | Symptomatic,Prob retreatment after resistance | Symptomatic,Prob retreatment | Asymptomatic,Infectivity of | I | Sym|G-0,Infectivity of | I | Sym|G-A,Infectivity of | I | Sym|G-B,Infectivity of | I | Sym|G-AB,Infectivity of | I | Asym|G-0,Infectivity of | I | Asym|G-A,Infectivity of | I | Asym|G-B,Infectivity of | I | Asym|G-AB,Initial gonorrhea prevalence,Initial gonorrhea symptomatic,Initial gonorrhea resistant to A,Initial gonorrhea resistant to B,1-Initial gonorrhea prevalence,1-Initial gonorrhea symptomatic,1-Initial gonorrhea resistant to A or B,1-Initial gonorrhea resistant to B,Initial N,Initial size of S,Initial size of I | Sym|G-0,Initial size of I | Sym|G-A,Initial size of I | Sym|G-B,Initial size of I | Sym|G-AB,Initial size of I | Asym|G-0,Initial size of I | Asym|G-A,Initial size of I | Asym|G-B,Initial size of I | Asym|G-AB,Time until recovery (without treatment) (years),Time until screened (years),Time until seeking treatment (symptomatic) (years),Time until retreatment (years),Natural recovery,Annual screening rate,Annual rate of seeking treatment (symptomatic),Annual rate of retreatment
222,1946717470,0,1,-1,1000,0.05,0.05,1,0.813221389,0.908778321,0.876408355,0.290255977,0.290255977,0.290255977,0.290255977,6.25073E-06,1.18706E-05,0.894635462,0.894635462,0,3.031271229,2.4650946,2.754753578,2.656631432,3.031271229,2.4650946,2.754753578,2.656631432,0.024996737,0.018457404,0.007780572,0.007780572,0.975003263,0.981542596,0.984438857,0.992219428,10000000,9750032.632,4541.953591,35.89760285,35.89760285,0,241535.6366,1908.991403,1908.991403,0,0.625572424,2.155980052,0.007102114,0.009760884,1.598535935,0.463826184,140.8031388,102.4497406
223,1268173378,0,1,-1,1000,0.05,0.05,1,0.850235553,0.871902744,0.966345664,0.35077207,0.35077207,0.35077207,0.35077207,6.69347E-06,1.0639E-05,0.819039897,0.819039897,0,2.882822234,2.451077957,2.513540617,2.785802767,2.882822234,2.451077957,2.513540617,2.785802767,0.027079438,0.014640331,0.008135072,0.008135072,0.972920562,0.985359669,0.983729856,0.991864928,10000000,9729205.624,3900.015981,32.25165021,32.25165021,0,262488.4968,2170.680126,2170.680126,0,0.754112938,1.982891181,0.01281864,0.01752774,1.326061322,0.50431411,78.01139583,57.05241929
224,584915872,0,1,-1,1000,0.05,0.05,1,0.838743436,0.954522582,0.978813467,0.304435971,0.304435971,0.304435971,0.304435971,1.48113E-05,1.25519E-05,0.816598779,0.816598779,0,3.71489624,3.115844838,3.545952352,3.636190468,3.71489624,3.115844838,3.545952352,3.636190468,0.024466023,0.01067764,0.03957319,0.03957319,0.975533977,0.98932236,0.920853619,0.96042681,10000000,9755339.773,2405.632228,103.380755,103.380755,0,222890.6232,9578.605009,9578.605009,0,0.480541265,2.132748792,0.009840436,0.012425688,2.08098674,0.468878474,101.621511,80.47844364
225,1916710081,0,1,-1,1000,0.05,0.05,1,0.972344292,0.778127303,0.870650561,0.280790135,0.280790135,0.280790135,0.280790135,8.37632E-06,6.73983E-06,0.910607132,0.910607132,0,3.404734424,3.310574084,2.649316815,2.964333937,3.404734424,3.310574084,2.649316815,2.964333937,0.02148076,0.008809047,0.024374426,0.024374426,0.97851924,0.991190953,0.951251149,0.975625574,10000000,9785192.401,1800.005263,46.1225139,46.1225139,0,202535.9703,5189.689328,5189.689328,0,0.514485196,2.153404844,0.035051679,0.0348374,1.943690523,0.464380863,28.52930403,28.70478289
226,1013741021,0,1,-1,1000,0.05,0.05,1,0.774501225,0.915223268,0.958043186,0.298186886,0.298186886,0.298186886,0.298186886,5.6432E-06,1.36873E-05,0.924174269,0.924174269,0,4.00375405,3.100912416,3.664328865,3.835769286,4.00375405,3.100912416,3.664328865,3.835769286,0.021426211,0.00346771,0.022913188,0.022913188,0.978573789,0.99653229,0.954173624,0.977086812,10000000,9785737.888,708.9498987,17.02447202,17.02447202,0,203734.3056,4892.40353,4892.40353,0,0.459553107,1.591625418,0.018922867,0.018332427,2.176027066,0.628288534,52.84611345,54.54814973
227,1269363191,0,1,-1,1000,0.05,0.05,1,0.977742567,0.905314017,0.782268028,0.196824576,0.196824576,0.196824576,0.196824576,1.49235E-05,6.86654E-06,0.856197909,0.856197909,0,6.557142455,6.411197294,5.936272974,5.129442896,6.557142455,6.411197294,5.936272974,5.129442896,0.023078172,0.010744905,0.006536814,0.006536814,0.976921828,0.989255095,0.986926372,0.993463186,10000000,9769218.283,2447.308692,16.20951951,16.20951951,0,225317.2543,1492.367694,1492.367694,0,0.210758398,1.841216964,0.012967317,0.013117004,4.744769413,0.543119045,77.11695436,76.2369234
228,1908366140,0,1,-1,1000,0.05,0.05,1,0.848232349,0.905958452,0.961142515,0.221631537,0.221631537,0.221631537,0.221631537,1.48181E-05,6.13097E-06,0.810216197,0.810216197,0,4.081786179,3.462303079,3.69792869,3.923178232,4.081786179,3.462303079,3.69792869,3.923178232,0.022464012,0.004092379,0.023694355,0.023694355,0.977535988,0.995907621,0.95261129,0.976305645,10000000,9775359.885,875.7475277,21.78251823,21.78251823,0,213118.9625,5300.920115,5300.920115,0,0.380681084,2.259915131,0.006684268,0.005816002,2.62687074,0.442494493,149.6050065,171.9394258
229,23010909,0,1,-1,1000,0.05,0.05,1,0.977294371,0.849866999,0.95096242,0.361994895,0.361994895,0.361994895,0.361994895,8.15404E-06,1.06637E-05,0.944270538,0.944270538,0,2.500169858,2.443401929,2.124811854,2.37756758,2.500169858,2.443401929,2.124811854,2.37756758,0.025981953,0.014841001,0.014057644,0.014057644,0.974018047,0.985158999,0.971884712,0.985942356,10000000,9740180.469,3747.569888,54.20602092,54.20602092,0,248767.0606,3598.244434,3598.244434,0,0.850947626,2.602582689,0.031247388,0.007111137,1.175160456,0.384233709,32.00267465,140.6244953
230,1296445968,0,1,-1,1000,0.05,0.05,1,0.810177033,0.80236075,0.842120619,0.342019713,0.342019713,0.342019713,0.342019713,5.71942E-06,7.58343E-06,0.825274272,0.825274272,0,2.578037077,2.088666429,2.068515763,2.171018179,2.578037077,2.088666429,2.068515763,2.171018179,0.022655803,0.000286317,0.022775354,0.022775354,0.977344197,0.999713683,0.954449292,0.977224646,10000000,9773441.975,61.9127455,1.477380414,1.477380414,0,216176.234,5158.461825,5158.461825,0,0.858406784,2.181288698,0.018058991,0.027432551,1.164948855,0.458444589,55.37407835,36.45304381
231,2063853887,0,1,-1,1000,0.05,0.05,1,0.839978311,0.8400121,0.910427354,0.333872206,0.333872206,0.333872206,0.333872206,1.23246E-05,1.00519E-05,0.911040124,0.911040124,0,3.095880314,2.600472316,2.600576924,2.818574124,3.095880314,2.600472316,2.600576924,2.818574124,0.021267547,0.006674431,0.020206056,0.020206056,0.978732453,0.993325569,0.959587889,0.979793944,10000000,9787324.527,1362.123275,28.68224907,28.68224907,0,202718.6845,4268.650208,4268.650208,0,0.627851418,2.203944137,0.033405455,0.023801311,1.592733522,0.453732009,29.93523061,42.01449328
232,841976099,0,1,-1,1000,0.05,0.05,1,0.775198547,0.969438872,0.842426093,0.304684267,0.304684267,0.304684267,0.304684267,7.98255E-06,6.44549E-06,0.911297498,0.911297498,0,3.679288871,2.852179385,3.566845651,3.099528948,3.679288871,2.852179385,3.566845651,3.099528948,0.021657452,0.000504347,0.015702221,0.015702221,0.978342548,0.999495653,0.968595557,0.984297779,10000000,9783425.482,105.798406,1.715132771,1.715132771,0,209667.3175,3398.985872,3398.985872,0,0.477991025,2.39381072,0.023032218,0.014267658,2.092089491,0.417743973,43.41744263,70.08858545
233,1190662303,0,1,-1,1000,0.05,0.05,1,0.797172206,0.758054148,0.753236658,0.36282623,0.36282623,0.36282623,0.36282623,6.40702E-06,1.16782E-05,0.817846026,0.817846026,0,3.04354064,2.426226005,2.307168606,2.292506379,3.04354064,2.426226005,2.307168606,2.292506379,0.020665218,0.00223841,0.007566108,0.007566108,0.979334782,0.99776159,0.984867783,0.992433892,10000000,9793347.818,455.572598,3.499872528,3.499872528,0,203069.5033,1560.052951,1560.052951,0,0.692723496,2.168805965,0.034863108,0.030687804,1.443577424,0.461083202,28.68361579,32.58623475
234,2010095345,0,1,-1,1000,0.05,0.05,1,0.985546809,0.833001076,0.759880675,0.383312826,0.383312826,0.383312826,0.383312826,1.28012E-05,1.08559E-05,0.905855623,0.905855623,0,2.491151892,2.455146799,2.075132206,1.892978181,2.491151892,2.455146799,2.075132206,1.892978181,0.02368773,0.006458784,0.014579343,0.014579343,0.97631227,0.993541216,0.970841315,0.985420657,10000000,9763122.697,1485.328284,22.30550916,22.30550916,0,228484.944,3431.209833,3431.209833,0,0.976064227,2.122906894,0.009044124,0.019930453,1.024522744,0.471052218,110.5690338,50.17447376
235,608757187,0,1,-1,1000,0.05,0.05,1,0.965781354,0.817632884,0.957096345,0.241606302,0.241606302,0.241606302,0.241606302,6.66864E-06,6.20426E-06,0.884364008,0.884364008,0,4.154280706,4.012126847,3.396676513,3.976046882,4.154280706,4.012126847,3.396676513,3.976046882,0.022533502,0.011715998,0.005843781,0.005843781,0.977466498,0.988284002,0.988312437,0.994156219,10000000,9774664.975,2609.169305,15.42772722,15.42772722,0,220092.2384,1301.380869,1301.380869,0,0.40453565,1.619532764,0.006519676,0.013850141,2.471970026,0.617462037,153.3818645,72.2014322
236,1544395524,0,1,-1,1000,0.05,0.05,1,0.842825274,0.957847125,0.919263847,0.310880387,0.310880387,0.310880387,0.310880387,1.11347E-05,1.18557E-05,0.817175017,0.817175017,0,3.804750689,3.206740043,3.64436951,3.497569757,3.804750689,3.206740043,3.64436951,3.497569757,0.020445834,0.015558347,0.024535734,0.024535734,0.979554166,0.984441653,0.950928531,0.975464266,10000000,9795541.663,3024.935826,78.0490007,78.0490007,0,191400.3303,4938.486426,4938.486426,0,0.463219973,2.03939247,0.034066682,0.027400909,2.158801558,0.490342107,29.35419381,36.49513951
237,1076744042,0,1,-1,1000,0.05,0.05,1,0.754242919,0.970590369,0.887486816,0.434361161,0.434361161,0.434361161,0.434361161,1.24954E-05,1.36881E-05,0.924130973,0.924130973,0,2.771500655,2.090384744,2.689991844,2.459670291,2.771500655,2.090384744,2.689991844,2.459670291,0.022664902,0.013950307,0.03744613,0.03744613,0.977335098,0.986049693,0.925107741,0.96255387,10000000,9773350.982,2925.027247,118.3980469,118.3980469,0,206749.734,8368.730489,8368.730489,0,0.869979982,2.568099579,0.022642904,0.022841827,1.149451735,0.389393,44.16394648,43.77933424
238,226863210,0,1,-1,1000,0.05,0.05,1,0.832980636,0.898101874,0.842347091,0.404030502,0.404030502,0.404030502,0.404030502,7.82326E-06,1.48359E-05,0.871519464,0.871519464,0,2.860371678,2.382634219,2.568905166,2.409425761,2.860371678,2.382634219,2.568905166,2.409425761,0.022606469,0.017868091,0.039959275,0.039959275,0.977393531,0.982131909,0.92008145,0.960040725,10000000,9773935.307,3716.525856,161.4092729,161.4092729,0,204281.4047,8871.971911,8871.971911,0,0.809364872,2.55400698,0.005279201,0.03328309,1.235536696,0.391541608,189.4225891,30.04528767
239,2124694061,0,1,-1,1000,0.05,0.05,1,0.869158744,0.885087654,0.900730403,0.379331471,0.379331471,0.379331471,0.379331471,1.22201E-05,5.85446E-06,0.968763626,0.968763626,0,2.88540573,2.507875619,2.553836987,2.598972666,2.88540573,2.507875619,2.553836987,2.598972666,0.018880417,0.014096273,0.035427148,0.035427148,0.981119583,0.985903727,0.929145704,0.964572852,10000000,9811195.827,2472.86112,94.28706054,94.28706054,0,172953.7247,6594.506331,6594.506331,0,0.925563981,1.578220202,0.005558977,0.011235705,1.080422338,0.633625142,179.8892234,89.00198442
240,1930228487,0,1,-1,1000,0.05,0.05,1,0.856551019,0.806771766,0.861420571,0.316501131,0.316501131,0.316501131,0.316501131,5.83191E-06,6.92597E-06,0.850801651,0.850801651,0,3.814002807,3.26688799,3.077029781,3.285460477,3.814002807,3.26688799,3.077029781,3.285460477,0.023818754,0.01648958,0.030126987,0.030126987,0.976181246,0.98351042,0.939746026,0.969873013,10000000,9761812.457,3690.958326,118.3271326,118.3271326,0,220144.8385,7057.545818,7057.545818,0,0.485034211,1.787975022,0.025626557,0.032855246,2.061710239,0.559291929,39.02201879,30.43654008
241,1906850319,0,1,-1,1000,0.05,0.05,1,0.891933608,0.986330008,0.788383538,0.355671395,0.355671395,0.355671395,0.355671395,1.33365E-05,5.22659E-06,0.975746173,0.975746173,0,3.126470296,2.78860393,3.083731473,2.464857713,3.126470296,2.78860393,3.083731473,2.464857713,0.021607506,0.01426565,0.008876964,0.008876964,0.978392494,0.98573435,0.982246072,0.991123036,10000000,9783924.936,3027.72553,27.36280719,27.36280719,0,209211.1572,1890.727709,1890.727709,0,0.626121489,2.585945723,0.022695587,0.037339811,1.59713413,0.386705719,44.06142826,26.78106754
242,383067781,0,1,-1,1000,0.05,0.05,1,0.976194109,0.80731123,0.92010181,0.42773069,0.42773069,0.42773069,0.42773069,7.35207E-06,9.20493E-06,0.949734413,0.949734413,0,2.790691442,2.724256545,2.252956541,2.567720247,2.790691442,2.724256545,2.252956541,2.567720247,0.022281923,0.019532223,0.013865432,0.013865432,0.977718077,0.980467777,0.972269136,0.986134568,10000000,9777180.772,4231.465769,60.34450598,60.34450598,0,212408.7925,3029.140338,3029.140338,0,0.872246227,2.581932215,0.005326076,0.007435423,1.146465263,0.387306837,187.7554885,134.4913442
243,903943255,0,1,-1,1000,0.05,0.05,1,0.757305016,0.757162747,0.781899035,0.192628667,0.192628667,0.192628667,0.192628667,1.29286E-05,1.28208E-05,0.962164247,0.962164247,0,5.820926204,4.408216611,4.407388474,4.551376582,5.820926204,4.408216611,4.407388474,4.551376582,0.021553995,0.008501513,0.015443259,0.015443259,0.978446005,0.991498487,0.969113481,0.984556741,10000000,9784460.049,1775.818689,28.29846974,28.29846974,0,207106.8538,3300.340893,3300.340893,0,0.233368407,2.610918263,0.017612072,0.010338774,4.285070173,0.383007011,56.77923748,96.72326254
244,995989547,0,1,-1,1000,0.05,0.05,1,0.763330975,0.908795088,0.961704339,0.377068743,0.377068743,0.377068743,0.377068743,5.80232E-06,1.34381E-05,0.887791537,0.887791537,0,2.856818492,2.180698046,2.596262613,2.74741474,2.856818492,2.180698046,2.596262613,2.74741474,0.021972557,0.001505668,0.014704773,0.014704773,0.978027443,0.998494332,0.970590453,0.985295227,10000000,9780274.427,321.1041695,4.864836654,4.864836654,0,212942.4393,3226.149898,3226.149898,0,0.735325054,2.441591674,0.035621592,0.021494497,1.359942782,0.409568893,28.0728608,46.52353549
245,837022164,0,1,-1,1000,0.05,0.05,1,0.776864901,0.997947056,0.95497151,0.2084245,0.2084245,0.2084245,0.2084245,1.14445E-05,1.49583E-05,0.938691846,0.938691846,0,4.698856174,3.650376437,4.689209685,4.487273775,4.698856174,3.650376437,4.689209685,4.487273775,0.022117566,0.01002961,0.039374422,0.039374422,0.977882434,0.98997039,0.921251156,0.960625578,10000000,9778824.339,2043.616696,87.34450522,87.34450522,0,201714.7167,8621.319327,8621.319327,0,0.307676326,2.279146054,0.03065314,0.009399664,3.25016882,0.438760824,32.62308521,106.3867845
246,1856048158,0,1,-1,1000,0.05,0.05,1,0.944002334,0.942987537,0.905442437,0.256687762,0.256687762,0.256687762,0.256687762,9.9081E-06,7.74725E-06,0.845813385,0.845813385,0,4.170878383,3.937318927,3.933086334,3.77649029,4.170878383,3.937318927,3.933086334,3.77649029,0.024008723,0.010017169,0.001158893,0.001158893,0.975991277,0.989982831,0.997682214,0.998841107,10000000,9759912.774,2399.420169,2.787130664,2.787130664,0,237131.335,275.4482204,275.4482204,0,0.363343596,2.761846513,0.037299844,0.021165165,2.752215838,0.362076602,26.8097638,47.2474461
247,1953107222,0,1,-1,1000,0.05,0.05,1,0.951200162,0.820036591,0.964762647,0.44480728,0.44480728,0.44480728,0.44480728,6.49848E-06,6.66652E-06,0.830169909,0.830169909,0,2.565337032,2.440149001,2.103670235,2.474941347,2.565337032,2.440149001,2.103670235,2.474941347,0.021611539,0.006747432,0.028251385,0.028251385,0.978388461,0.993252568,0.943497229,0.971748615,10000000,9783884.614,1375.830272,41.19684742,41.19684742,0,202528.4373,6064.362223,6064.362223,0,0.98909931,2.560044687,0.027752836,0.010148134,1.011020824,0.390618181,36.0323541,98.54028219
248,410656411,0,1,-1,1000,0.05,0.05,1,0.902083793,0.795675733,0.982315477,0.330963454,0.330963454,0.330963454,0.330963454,1.29832E-05,1.37154E-05,0.839081187,0.839081187,0,3.537813761,3.191404457,2.814952558,3.475249213,3.537813761,3.191404457,2.814952558,3.475249213,0.02484648,0.005838508,0.009750103,0.009750103,0.97515352,0.994161492,0.980499794,0.990249897,10000000,9751535.202,1422.37545,14.14412048,14.14412048,0,242197.3076,2408.413262,2408.413262,0,0.502742637,2.624518153,0.030671868,0.038034542,1.989089299,0.381022322,32.60316622,26.29189041
249,1172704692,0,1,-1,1000,0.05,0.05,1,0.938203591,0.864576968,0.969625629,0.370602114,0.370602114,0.370602114,0.370602114,7.91024E-06,1.45965E-05,0.833162871,0.833162871,0,2.906514418,2.726902264,2.512905423,2.818230871,2.906514418,2.726902264,2.512905423,2.818230871,0.022288889,0.00447779,0.005926406,0.005926406,0.977711111,0.99552221,0.988147188,0.994073594,10000000,9777111.114,986.2198649,5.914846763,5.914846763,0,219260.8058,1315.015154,1315.015154,0,0.750694683,2.15999457,0.031473253,0.03242554,1.332099484,0.462964127,31.77301014,30.83988769
250,208601076,0,1,-1,1000,0.05,0.05,1,0.94382747,0.994128626,0.880982735,0.402176792,0.402176792,0.402176792,0.402176792,8.31469E-06,1.16255E-05,0.98914763,0.98914763,0,2.775584372,2.619672775,2.759287877,2.445241911,2.775584372,2.619672775,2.759287877,2.445241911,0.022385712,0.005878496,0.039812371,0.039812371,0.977614288,0.994121504,0.920375258,0.960187629,10000000,9776142.883,1211.161598,52.39082031,52.39082031,0,204821.3906,8859.891768,8859.891768,0,0.841799647,2.193662684,0.018178798,0.021862978,1.187931123,0.4558586,55.00913876,45.73942334
251,1577979275,0,1,-1,1000,0.05,0.05,1,0.909096037,0.912008551,0.820352283,0.202950314,0.202950314,0.202950314,0.202950314,5.35338E-06,1.21315E-05,0.811632111,0.811632111,0,5.658536179,5.144152817,5.16063338,4.641993076,5.658536179,5.144152817,5.16063338,4.641993076,0.022407048,0.002069927,0.03138469,0.03138469,0.977592952,0.997930073,0.937230621,0.96861531,10000000,9775929.523,434.6964252,14.55651588,14.55651588,0,209571.0155,7017.825862,7017.825862,0,0.248376131,2.121730724,0.025222579,0.029147179,4.026151773,0.471313343,39.64701639,34.30863706
252,1531534823,0,1,-1,1000,0.05,0.05,1,0.911769086,0.768327639,0.765438093,0.428246862,0.428246862,0.428246862,0.428246862,1.08549E-05,9.36655E-06,0.872749859,0.872749859,0,2.717356539,2.477601689,2.087820134,2.079968207,2.717356539,2.477601689,2.087820134,2.079968207,0.024327473,0.018182348,0.026925268,0.026925268,0.975672527,0.981817652,0.946149465,0.973074732,10000000,9756725.266,4185.108398,119.0986917,119.0986917,0,225989.1514,6431.138626,6431.138626,0,0.885587748,2.593221871,0.017804406,0.015586436,1.129193581,0.385620687,56.16587139,64.15835071
253,1263610300,0,1,-1,1000,0.05,0.05,1,0.79543336,0.98096196,0.876452306,0.236298924,0.236298924,0.236298924,0.236298924,1.09022E-05,6.0013E-06,0.829799166,0.829799166,0,5.056329553,4.021973204,4.960066949,4.431631698,5.056329553,4.021973204,4.960066949,4.431631698,0.021429991,0.011508724,0.012415057,0.012415057,0.978570009,0.988491276,0.975169887,0.987584943,10000000,9785700.086,2405.079504,30.61948332,30.61948332,0,206573.743,2629.926065,2629.926065,0,0.286994092,2.50182624,0.029117461,0.011166356,3.484392281,0.399708015,34.34365361,89.55472728
254,754698694,0,1,-1,1000,0.05,0.05,1,0.851079368,0.780940401,0.807327748,0.218683566,0.218683566,0.218683566,0.218683566,1.23543E-05,1.34803E-05,0.93809423,0.93809423,0,6.174048071,5.25460493,4.821563575,4.984480324,6.174048071,5.25460493,4.821563575,4.984480324,0.025710088,0.016021457,0.023956889,0.023956889,0.974289912,0.983978543,0.952086222,0.976043111,10000000,9742899.123,3921.7675,98.68155407,98.68155407,0,240860.4354,6060.655577,6060.655577,0,0.224098769,2.146449854,0.032569372,0.022986748,4.462318132,0.465885564,30.7036926,43.50332617
255,1108613543,0,1,-1,1000,0.05,0.05,1,0.806484543,0.775574516,0.845365,0.34265356,0.34265356,0.34265356,0.34265356,8.61251E-06,1.19586E-05,0.8900816,0.8900816,0,3.789623405,3.056272699,2.939135339,3.203614991,3.789623405,3.056272699,2.939135339,3.203614991,0.021635544,0.008054589,0.00430634,0.00430634,0.978364456,0.991945411,0.99138732,0.99569366,10000000,9783644.562,1727.645298,7.504461158,7.504461158,0,212764.3924,924.1955631,924.1955631,0,0.514847627,1.887000224,0.017716659,0.014232596,1.942322246,0.529941644,56.44405032,70.26125098
