Scenario,Decision Period,% Resistant Threshold,Change in % Resistant Threshold,% of Cases Tested for Resistance,Objective Function,RNG Seed,DALY,Total Cost,Annual Cost,Total New: I | Sym|G-0,Total New: I | Sym|G-A,Total New: I | Sym|G-B,Total New: I | Sym|G-AB,Total New: I | Asym|G-0,Total New: I | Asym|G-A,Total New: I | Asym|G-B,Total New: I | Asym|G-AB,Total New: W to 1st Tx | Sym|G-0,Total New: W to 1st Tx | Sym|G-A,Total New: W to 1st Tx | Sym|G-B,Total New: W to 1st Tx | Sym|G-AB,Total New: W to 1st Tx | Asym|G-0,Total New: W to 1st Tx | Asym|G-A,Total New: W to 1st Tx | Asym|G-B,Total New: W to 1st Tx | Asym|G-AB,Total New: W to RTx | Sym|G-0,Total New: W to RTx | Sym|G-A,Total New: W to RTx | Sym|G-B,Total New: W to RTx | Sym|G-AB,Total New: W to RTx | Asym|G-0,Total New: W to RTx | Asym|G-A,Total New: W to RTx | Asym|G-B,Total New: W to RTx | Asym|G-AB,Total New: Prob Sympt | infection with | G-0,Total New: Prob Sympt | infection with | G-A,Total New: Prob Sympt | infection with | G-B,Total New: Prob Sympt | infection with | G-AB,Total New: If R | Tx-A --> I | Sym|G-0,Total New: If F | Tx-A --> I | Sym|G-A,Total New: If R | Tx-A --> I | Sym|G-B,Total New: If F | Tx-A --> I | Sym|G-AB,Total New: If R | Tx-A --> I | Asym|G-0,Total New: If F | Tx-A --> I | Asym|G-A,Total New: If R | Tx-A --> I | Asym|G-B,Total New: If F | Tx-A --> I | Asym|G-AB,Total New: If R | Tx-B  --> I | Sym|G-0,Total New: If R | Tx-B  --> I | Sym|G-A,Total New: If F | Tx-B  --> I | Sym|G-B,Total New: If F | Tx-B  --> I | Sym|G-AB,Total New: If R | Tx-B  --> I | Asym|G-0,Total New: If R | Tx-B  --> I | Asym|G-A,Total New: If F | Tx-B  --> I | Asym|G-B,Total New: If F | Tx-B  --> I | Asym|G-AB,Total New: If R | 2nd Tx-B  --> I | Sym|G-0,Total New: If R | 2nd Tx-B  --> I | Sym|G-A,Total New: If F | 2nd Tx-B  --> I | Sym|G-B,Total New: If F | 2nd Tx-B  --> I | Sym|G-AB,Total New: If R | 2nd Tx-B  --> I | Asym|G-0,Total New: If R | 2nd Tx-B  --> I | Asym|G-A,Total New: If F | 2nd Tx-B  --> I | Asym|G-B,Total New: If F | 2nd Tx-B  --> I | Asym|G-AB,Total New: If retreat after R | Tx-A --> I | Sym|G-0,Total New: If retreat after F | Tx-A --> I | Sym|G-A,Total New: If retreat after R | Tx-A --> I | Sym|G-B,Total New: If retreat after F | Tx-A --> I | Sym|G-AB,Total New: If retreat after R | Tx-A --> I | Asym|G-0,Total New: If retreat after F | Tx-A --> I | Asym|G-A,Total New: If retreat after R | Tx-A --> I | Asym|G-B,Total New: If retreat after F | Tx-A --> I | Asym|G-AB,Total New: If retreat after R | Tx-B --> I | Sym|G-0,Total New: If retreat after R | Tx-B --> I | Sym|G-A,Total New: If retreat after F | Tx-B --> I | Sym|G-B,Total New: If retreat after F | Tx-B --> I | Sym|G-AB,Total New: If retreat after R | Tx-B --> I | Asym|G-0,Total New: If retreat after R | Tx-B --> I | Asym|G-A,Total New: If retreat after F | Tx-B --> I | Asym|G-B,Total New: If retreat after F | Tx-B --> I | Asym|G-AB,Total New: Successfully treated with A or B,Total New: Treated with 1st-line M,Total New: Treated with 2nd-line M,Total New: Death,Total: Received 1st Tx,Total: Received 1st Tx | Rst to A,Total: Received 1st Tx | Rst to B,Total: Received 1st Tx | Rst to AB,Total: Sucessful 1st-line treatment,Total: Treated with M,Averge size: Population size,Averge size: Prevalence,Averge size: Prevalence - Symptomatic,Averge size: Prevalence - Assymptomatic,Averge size: Prevalence - A,Averge size: Prevalence - B,Averge size: Prevalence - AB,Average ratio: Prevalence G,Average ratio: % infection symptomatic,Average ratio: % infection resistant to A,Average ratio: % infection resistant to B,Average ratio: % infection resistant to AB,Average ratio: % Received 1st Tx | Rst to A,Average ratio: % Received 1st Tx | Rst to B,Average ratio: % Received 1st Tx | Rst to AB,Average ratio: Annual rate of gonorrhea cases
D:1.0yr| T: 6%| Obs: 0.1%,364,0.06,1,0.001,-33594593,1496742631,40724247,33594593,1343783.72,25096033,1837180,1569415,3,30205126,2234021,1932830,2,24792467,1814866,1550561,3,11037365,820391,708594,0,0,87753,136241,3,0,0,0,0,55301159,4025674,3428891,3,1534722,95674,15623,0,650101,37606,6794,0,2945242,337717,148557,3,1277186,149854,61017,0,0,87753,0,0,0,0,0,0,0,95674,0,0,0,37606,0,0,17,1,148557,3,4,1,61017,0,6917216,33458349,136244,12486313,40724247,2635257,2259155,3,40375565,33594593,9999482.264,746837.0553,13295.31799,728760.7285,48437.20251,41922.58125,0.065816943,0.074685627,0.017975207,0.066533226,0.052579963,1.15894E-07,0.066420798,0.052151208,1.00063E-07,0
D:1.0yr| T: 6%| Obs: 0.1%,364,0.06,1,0.001,-2179895,1145656190,6213528,2179895,87195.8,4293181,287816,236253,0,3927295,287380,230327,0,4205581,281601,231210,0,1327860,93095,74181,0,0,86906,54429,2,0,0,0,0,8220476,541031,446210,0,1626683,91676,12767,0,517283,29395,4188,0,1177946,136204,57305,0,371232,45758,17481,0,0,86906,0,0,0,0,0,0,0,91676,0,0,0,29395,0,0,10,1,57305,0,3,0,17481,0,3892047,2125464,54431,12493666,6213528,374696,305391,0,6017511,2179895,9993686.433,87754.71739,3101.301725,83923.93748,5448.59466,4339.355565,0.000439512,0.008780056,0.035311465,0.047047451,0.065692571,2.63799E-09,0.045610509,0.064942626,0,0
D:1.0yr| T: 6%| Obs: 0.1%,364,0.06,1,0.001,-30234568,634545011,35488921,30234568,1209382.72,24271633,724124,1938431,0,16895849,519891,1363785,0,24001317,716482,1916058,0,7968382,250468,636214,0,0,71475,82137,1,0,0,0,0,41167482,1209012,3263170,0,1642505,82051,15989,0,527666,24426,5156,0,2033200,159944,94582,0,663103,55789,26591,0,0,71475,0,0,0,0,0,0,1,82051,0,0,0,24426,0,0,5,0,94582,0,5,0,26591,0,5103341,30152430,82138,12487734,35488921,966950,2552272,0,35255771,30234568,10003678.17,508046.0163,16233.65586,487646.1653,14270.52895,36267.88144,0.000219756,0.05078169,0.032147016,0.032699166,0.066089916,8.84394E-10,0.031705547,0.066869168,0,0
D:1.0yr| T: 6%| Obs: 0.1%,364,0.06,1,0.001,-16689413,1924536295,23538226,16689413,667576.52,17338675,623168,948598,0,12393593,466799,713741,0,17243012,619689,943092,0,4320765,163750,247918,0,0,85153,145618,1,0,0,0,0,29732268,1067316,1623540,0,1856173,86201,14621,0,461397,21601,3809,0,3251183,233723,147328,0,816180,62263,37064,0,0,85153,0,0,0,0,0,0,1,86201,0,0,1,21601,0,0,18,0,147328,0,7,0,37064,0,6699322,16543794,145619,12485870,23538226,783439,1191010,0,23243116,16689413,9998820.993,310539.8453,5005.580925,302770.988,10712.168,16227.6529,0.000219756,0.031057721,0.01615155,0.035126682,0.050942559,8.51462E-10,0.03390722,0.049411888,0,0
D:1.0yr| T: 6%| Obs: 0.1%,364,0.06,1,0.001,-1329223,1639524107,3705720,1329223,53168.92,2208257,92529,115937,0,2889608,135550,166818,0,2157969,90352,113053,0,1222019,54937,67390,0,0,30693,32783,0,0,0,0,0,5097865,204801,258142,0,710118,34526,4978,0,404413,19444,3083,0,701438,46736,36898,0,397355,29729,20495,0,0,30693,0,0,0,0,0,0,1,34526,0,0,0,19444,0,0,2,0,36898,0,1,0,20495,0,2297846,1296440,32783,12498218,3705720,145289,180443,0,3594286,1329223,10005114.38,61631.545,1949.227118,59247.24591,2527.435227,3066.819031,0,0.006161488,0.031542906,0.023844639,0.053250497,0,0.022704125,0.051693626,0,0
D:1.0yr| T: 6%| Obs: 0.1%,364,0.06,1,0.001,-25506018,1002466291,33783901,25506018,1020240.72,24425412,962694,625140,0,16316705,665593,465820,0,24212802,954754,619911,0,7466101,311193,219140,0,0,79190,148567,2,0,0,0,0,40742117,1600336,1033245,0,1555315,82340,10051,0,466478,24800,3525,0,4300971,351752,154308,0,1305664,113836,51940,0,0,79190,0,0,0,0,0,0,0,82340,0,0,1,24800,0,0,23,2,154308,0,11,0,51940,0,8107555,25357449,148569,12482637,33783901,1265947,839051,0,33465004,25506018,9996824.921,473390.3045,12423.39073,457000.598,18249.16767,12871.59631,0.000219756,0.047352685,0.026426578,0.043529779,0.027510796,5.85588E-10,0.04224009,0.025162057,0,0
D:1.0yr| T: 6%| Obs: 0.1%,364,0.06,1,0.001,-3028449,1208604645,5987214,3028449,121137.96,3921416,411403,330946,0,3388186,360510,291545,0,3903000,408986,329008,0,1137560,115871,92789,0,0,56775,49441,0,0,0,0,0,7309602,744672,598714,0,1068182,68125,10727,0,312891,15890,3215,0,998424,128653,59239,0,290880,37797,13971,0,0,56775,0,0,0,0,0,0,1,68125,0,0,0,15890,0,0,8,0,59239,0,0,0,13971,0,2850760,2979008,49441,12496477,5987214,524857,421797,0,5829768,3028449,9996921.533,85969.72728,1189.087463,84077.63982,7360.959455,5923.352489,0,0.008598844,0.013488992,0.087269021,0.086625442,0,0.08858511,0.087642024,0,0
D:1.0yr| T: 6%| Obs: 0.1%,364,0.06,1,0.001,-32916261,175087724,44655715,32916261,1316650.44,32739404,1925103,1372633,0,32218210,1896805,1375301,0,31831844,1872514,1335384,0,8720699,516128,379146,0,0,76138,302163,2,0,0,0,0,64957614,3785417,2594664,0,1583591,92828,11043,0,411102,19797,3167,0,6900282,560562,367845,0,1844681,152307,87539,0,0,76138,0,0,0,0,0,0,4,92828,0,0,0,19797,0,0,34,2,367845,0,15,0,87539,0,11466680,32614096,302165,12480819,44655715,2388642,1714530,0,44080776,32916261,9999615.654,709742.4938,28196.92287,676302.4707,37822.96176,27849.35875,0.000659268,0.070969882,0.040190663,0.05508771,0.036168689,1.38273E-09,0.055564062,0.035668237,0,0
D:1.0yr| T: 6%| Obs: 0.1%,364,0.06,1,0.001,-31552694,1069737390,40243220,31552694,1262107.76,27264468,719408,829415,607,24473833,659466,788444,617,26894007,710085,818788,596,11144107,308035,367309,293,0,63053,164399,90,0,0,0,0,51738301,1339136,1508636,1161,1325714,75874,8000,0,522789,26916,3586,0,4413078,294489,197902,103,1776410,127747,75694,46,0,63053,0,0,0,0,0,0,0,75874,0,0,1,26916,0,0,19,2,197902,103,7,2,75694,46,8471782,31388205,164489,12483943,40243220,1018120,1186097,889,39859987,31552694,10003258.09,643718.6365,18724.54895,620269.4998,16630.47313,19940.55928,15.51543786,0.06434273,0.029372731,0.03272856,0.030622037,2.20727E-05,0.032034026,0.029305191,2.04966E-05,0
D:1.0yr| T: 6%| Obs: 0.1%,364,0.06,1,0.001,-36344780,1478618956,42675972,36344780,1453791.2,27771772,1232643,1872827,0,31852403,1454038,2181590,1,27225755,1208997,1835934,0,11131197,514469,759620,0,0,99509,93889,1,0,0,0,0,59624175,2644110,4014747,0,1753178,101929,16435,0,688917,40147,6625,0,2366528,256401,96164,0,947346,107830,37370,0,0,99509,0,0,0,0,0,0,4,101929,0,0,0,40147,0,0,18,1,96164,0,7,1,37370,0,6143229,36250890,93890,12480435,42675972,1723466,2595554,0,42394119,36344780,10001319.02,684453.9541,19155.48709,660288.2372,28220.53741,41661.7097,0.000988902,0.068431447,0.028224462,0.045613654,0.056668305,1.86344E-09,0.044524108,0.056763342,0,0
D:1.0yr| T: 6%| Obs: 0.1%,364,0.06,1,0.001,-8966719,626607457,16147926,8966719,358668.76,12204859,784744,306250,0,8527613,551621,226542,0,12092393,777065,303390,0,2728991,173244,72843,0,0,59764,99882,4,0,0,0,0,20732472,1313215,490736,0,1506037,70005,10262,0,339885,12906,2631,0,3955581,283284,116891,0,892356,64447,25021,0,0,59764,0,0,0,0,0,0,3,70005,0,0,0,12906,0,0,22,4,116891,0,4,0,25021,0,7054450,8866833,99886,12500155,16147926,950309,376233,0,15921283,8966719,10002964.68,255391.6158,5745.896055,247749.6593,14813.88496,6233.447533,0.002746951,0.025531478,0.022488996,0.05787182,0.024033585,1.04616E-08,0.058736709,0.022961403,0,0
D:1.0yr| T: 6%| Obs: 0.1%,364,0.06,1,0.001,-4931902,1114076060,9624398,4931902,197276.08,7130881,293982,548768,0,4917791,206215,384970,0,7035191,289919,540926,0,1575511,64807,118044,0,0,63094,96751,0,0,0,0,0,12048672,471412,890380,0,1598974,77221,16233,0,361653,14657,3778,0,1978262,124463,118654,0,443997,29488,21443,0,0,63094,0,0,0,0,0,0,1,77221,0,0,0,14657,0,0,11,0,118654,0,1,0,21443,0,4556835,4835151,96751,12495502,9624398,354726,658970,0,9391986,4931902,9997800.907,130909.9344,4118.097132,125661.9008,4776.921327,8777.665861,0,0.013094356,0.031294029,0.02982897,0.077815166,0,0.029872199,0.078616253,0,0
D:1.0yr| T: 6%| Obs: 0.1%,364,0.06,1,0.001,-14416237,2001860555,19192148,14416237,576649.48,12884867,481686,770037,0,8941843,360591,550243,0,12762645,477222,762417,0,4713893,191268,284703,0,0,80422,58022,0,0,0,0,0,21826710,800810,1291749,0,1621778,89809,14173,0,598001,32078,5332,0,1585014,150385,64905,0,586947,61894,21637,0,0,80422,0,0,0,0,0,0,2,89809,0,0,0,32078,0,0,7,0,64905,0,4,0,21637,0,4623511,14358215,58022,12492161,19192148,668490,1047120,0,18981726,14416237,9995033.017,261627.0152,8132.506208,251241.3682,9597.382376,14258.53818,0,0.026175571,0.031071919,0.035242434,0.054532565,0,0.033537008,0.054586847,0,0
D:1.0yr| T: 6%| Obs: 0.1%,364,0.06,1,0.001,-2005337,1290120538,4708684,2005337,80213.48,3238338,195822,247475,0,3025880,188533,237969,0,3209260,193861,244930,0,934666,55856,70111,0,0,39748,51870,0,0,0,0,0,6264218,364719,460241,0,931370,47435,8529,0,272245,11949,2563,0,1000870,85640,61898,0,291739,25680,15171,0,0,39748,0,0,0,0,0,0,0,47435,0,0,0,11949,0,0,4,0,61898,0,0,0,15171,0,2618632,1953467,51870,12500581,4708684,249717,315041,0,4572099,2005337,9999255.878,70562.94968,1291.737721,68718.4016,3710.670146,4650.624217,0,0.00705668,0.018123168,0.0447533,0.083454166,0,0.044558199,0.083813802,0,0
D:1.0yr| T: 6%| Obs: 0.1%,364,0.06,1,0.001,-3780430,1489254225,7999076,3780430,151217.2,6093421,375679,205202,0,5545946,349046,192588,0,5983820,368762,201269,0,1319379,81005,44841,0,0,61894,49451,0,0,0,0,0,11639367,702534,379983,0,1475345,70189,11206,0,327591,13893,2728,0,1736183,146775,56145,0,383334,33272,11099,0,0,61894,0,0,0,0,0,0,3,70189,0,0,0,13893,0,0,11,0,56145,0,3,0,11099,0,4116417,3730979,49451,12497065,7999076,449767,246110,0,7847396,3780430,10006086.91,103295.7072,3009.030766,99347.54104,5755.680914,3191.411383,0,0.010326524,0.028988709,0.052151105,0.033462757,0,0.052235671,0.033060462,0,0
D:1.0yr| T: 6%| Obs: 0.1%,364,0.06,1,0.001,-1681762,6426591,4286614,1681762,67270.48,2968013,193415,99376,0,2448893,169728,87894,0,2953193,192117,98757,0,947518,62633,32396,0,0,48347,26043,0,0,0,0,0,5416906,339789,174589,0,996549,55679,8348,0,321585,16021,2892,0,819418,80582,29974,0,263418,27629,8744,0,0,48347,0,0,0,0,0,0,1,55679,0,0,0,16021,0,0,4,0,29974,0,2,0,8744,0,2520414,1655719,26043,12501535,4286614,254750,131153,0,4176133,1681762,10000384.31,58284.00077,901.8748489,56878.78332,3480.21646,1816.192506,0,0.00582803,0.015153141,0.047524534,0.032448241,0,0.046677916,0.03149772,0,0
D:1.0yr| T: 6%| Obs: 0.1%,364,0.06,1,0.001,-20087421,1347397143,28125959,20087421,803496.84,21208463,369953,344886,0,20047587,356765,343506,0,20751657,362409,337810,0,6443349,117674,113060,0,0,51241,109314,1,0,0,0,0,41256050,700205,629402,0,1335999,61286,7384,0,404023,16466,2494,0,4514213,186986,130241,0,1383988,62295,38033,0,0,51241,0,0,0,0,0,0,1,61286,0,0,1,16466,0,0,24,1,130241,0,6,0,38033,0,7897349,19978106,109315,12489953,28125959,480083,450870,0,27875455,20087421,10000278.44,430918.11,15088.92221,412527.1482,7569.960993,7297.469729,0.000109878,0.043089095,0.035216739,0.021939743,0.017288005,3.52391E-10,0.021343298,0.016435351,0,0
D:1.0yr| T: 6%| Obs: 0.1%,364,0.06,1,0.001,-3911645,1012780575,7939020,3911645,156465.8,5876442,289634,271763,1,6217878,315072,298324,0,5783869,284943,267203,1,1462118,72273,68613,0,0,52616,59933,2,0,0,0,0,12094320,586098,548719,0,1372604,57442,11510,0,349405,13780,2968,0,1637119,116530,65476,1,414243,30081,15810,0,0,52616,0,0,0,0,0,0,1,57442,0,0,1,13780,0,0,12,1,65476,1,3,0,15810,0,3934442,3851710,59935,12499570,7939020,357216,335816,1,7786152,3911645,10004300.15,111692.2069,2550.24349,108209.9544,5016.885287,4737.092298,0.001428414,0.011165725,0.022764415,0.04004275,0.047287514,7.41376E-09,0.039989801,0.04687297,7.66348E-08,0
D:1.0yr| T: 6%| Obs: 0.1%,364,0.06,1,0.001,-1401776,1228341982,3972782,1401776,56071.04,2492016,102555,63528,0,3655963,161516,104980,0,2474489,101723,63014,0,1245017,53648,34891,0,0,25861,26377,1,0,0,0,0,6147979,248017,151427,0,651028,28007,4088,0,328269,13908,2306,0,954618,57960,28568,0,482261,31342,14884,0,0,25861,0,0,0,0,0,0,0,28007,0,0,0,13908,0,0,5,1,28568,0,1,0,14884,0,2511865,1375398,26378,12501997,3972782,155371,97905,0,3887263,1401776,10000708.72,75001.98879,834.0635095,73701.56422,3023.172948,1957.780793,0.000329634,0.00749919,0.010971342,0.030261124,0.026475513,2.39252E-09,0.029243567,0.024981032,0,0
D:1.0yr| T: 6%| Obs: 0.1%,364,0.06,1,0.001,-18601283,2033675958,23681466,18601283,744051.32,14880194,406957,1004342,132,15142970,438076,1058052,149,14809561,405091,999447,132,6789377,201037,476753,68,0,70261,111686,34,0,0,0,0,30023164,800768,1994540,252,1247802,79918,9503,1,564256,34605,4502,0,1929957,171449,127045,35,879524,87479,52482,25,0,70261,0,0,0,0,0,0,3,79918,0,1,0,34605,0,0,8,1,127045,35,5,0,52482,25,4894455,18489563,111720,12485659,23681466,606128,1476200,200,23384018,18601283,9995643.086,341913.6163,4067.911878,335065.4814,9136.067465,21796.86232,3.412042633,0.034206496,0.01199785,0.03057873,0.062034264,1.03984E-05,0.029338946,0.060850141,8.71773E-06,0
D:1.0yr| T: 6%| Obs: 0.1%,364,0.06,1,0.001,-6534738,1218680066,11018412,6534738,261389.52,7630452,565198,150668,0,7279499,560454,153656,0,7485359,553955,147765,0,2582278,195095,53960,0,0,73979,37042,0,0,0,0,0,14909951,1090108,286096,0,1445005,82629,10703,0,500635,26891,4045,0,1582199,194646,41372,0,548516,69471,13891,0,0,73979,0,0,0,0,0,0,2,82629,0,0,1,26891,0,0,7,0,41372,0,0,0,13891,0,4355210,6497696,37042,12497570,11018412,749050,201725,0,10852906,6534738,9998971.368,144089.2777,4746.976816,138048.6188,9843.490056,2727.885068,0,0.014411583,0.032943414,0.062299499,0.017046522,0,0.061912976,0.016474554,0,0
D:1.0yr| T: 6%| Obs: 0.1%,364,0.06,1,0.001,-23299779,627107912,30644064,23299779,931991.16,21153178,1820777,1522194,4,15307403,1334308,1141060,5,20988326,1806168,1510298,4,5458366,472766,408133,3,0,100456,190554,3,0,0,0,0,36460581,3121264,2596093,7,1749338,109061,14379,0,446649,25214,3823,0,3504100,409116,207166,2,903801,107301,50525,1,0,100456,0,0,0,0,0,0,2,109061,0,0,0,25214,0,0,21,1,207166,2,3,1,50525,1,7138479,23109222,190557,12489180,30644064,2278934,1918431,7,30247701,23299779,10000962.57,396056.7682,8059.293374,384399.6711,29443.40523,25299.60741,0.138775959,0.039599636,0.020491931,0.074729537,0.060608056,3.48726E-07,0.074868945,0.059607614,2.30721E-07,0
D:1.0yr| T: 6%| Obs: 0.1%,364,0.06,1,0.001,-28123266,1144990109,34492742,28123266,1124930.64,23837843,2310975,552591,1,19583670,1911921,467032,0,23424542,2270850,543248,1,7360967,714155,178979,0,0,83301,76230,2,0,0,0,0,43421513,4182307,980483,0,1615262,98699,13626,0,493940,25190,4579,0,2795720,317223,90307,1,862054,98841,25044,0,0,83301,0,0,0,0,0,0,1,98699,0,0,0,25190,0,0,14,2,90307,1,5,0,25044,0,6201223,28047034,76232,12479798,34492742,2985005,722227,1,34248257,28123266,9996111.36,535901.6529,18862.36304,512989.9174,46085.09878,11542.50225,0.000988902,0.053609948,0.035465408,0.084529006,0.021871757,2.3196E-09,0.08536434,0.0213224,3.41794E-08,0
D:1.0yr| T: 7%| Obs: 0.1%,364,0.07,1,0.001,-7193794,1382616222,11308484,7193794,287751.76,6377423,270624,471091,0,8278650,402187,649585,0,6310001,267740,465768,0,3787654,183877,293444,0,0,78309,63187,2,0,0,0,0,14656073,615063,1078226,0,1209011,81375,11163,0,724377,54680,6961,0,1102275,128072,65623,0,664631,88612,40001,0,0,78309,0,0,0,0,0,0,2,81375,0,0,0,54680,0,0,5,0,65623,0,8,0,40001,0,3935087,7130605,63189,12496080,11308484,451617,759212,0,11065692,7193794,10000663.08,193636.9046,3368.264696,188941.1139,8305.177453,13268.78816,0.000769146,0.019363105,0.017378579,0.037615483,0.068665413,3.29096E-09,0.035194567,0.06731443,0,0
D:1.0yr| T: 7%| Obs: 0.1%,364,0.07,1,0.001,-9443893,1318242002,13381636,9443893,377755.72,8946006,495729,358167,0,10909244,625289,455368,0,8855492,490704,354508,0,3350108,191538,139286,0,0,56189,54526,3,0,0,0,0,19855250,1098988,791974,0,1143428,56938,9217,0,432640,21281,3599,0,1481796,146187,55220,0,562188,57482,20857,0,0,56189,0,0,0,0,0,0,0,56938,0,0,0,21281,0,0,8,2,55220,0,2,0,20857,0,3836525,9389364,54529,12489720,13381636,682242,493794,0,13225889,9443893,10001303.06,213691.3519,3208.392045,208912.0878,11069.09219,8035.521921,0.000988902,0.021366618,0.014995995,0.050499999,0.036993358,4.30595E-09,0.049757654,0.036338062,0,0
D:1.0yr| T: 7%| Obs: 0.1%,364,0.07,1,0.001,-12191847,629284147,17657998,12191847,487673.88,10797733,273050,602574,0,12640789,342184,749238,0,10662428,269732,594942,0,5641309,154755,334832,0,0,53768,114111,1,0,0,0,0,23438522,574411,1266944,0,1232316,63059,8196,0,650829,31532,4755,0,2076585,133349,133525,0,1099118,79531,65435,0,0,53768,0,0,0,0,0,0,0,63059,0,0,0,31532,0,0,11,1,133525,0,8,0,65435,0,5284659,12077735,114112,12493218,17657998,424487,929774,0,17362394,12191847,9998405.006,290539.7152,6287.326558,282179.4002,7288.901549,15816.30107,0.000769146,0.02905873,0.021636528,0.025014981,0.052526062,2.67029E-09,0.024009238,0.050977946,0,0
D:1.0yr| T: 7%| Obs: 0.1%,364,0.07,1,0.001,-17216124,1940218770,22116395,17216124,688644.96,13048388,474095,1255452,0,14667640,574248,1430647,0,12813762,465920,1232522,0,6694088,266112,643991,0,0,98786,60149,1,0,0,0,0,27716028,974688,2645375,0,1568216,113796,14837,0,809551,58642,7859,0,1324170,170786,69281,0,688866,99741,31579,0,0,98786,0,0,0,0,0,0,1,113796,0,0,2,58642,0,0,5,0,69281,0,8,0,31579,0,4684010,17155974,60150,12496034,22116395,732032,1876513,0,21839984,17216124,10003156.03,351383.4926,10720.94814,338066.1751,12194.37051,29513.37018,0.000109878,0.035125706,0.030555496,0.038278544,0.079175557,4.01855E-10,0.036626039,0.080117738,0,0
D:1.0yr| T: 7%| Obs: 0.1%,364,0.07,1,0.001,-9423668,701982876,18552088,9423668,376946.72,12018084,915555,454699,0,16073269,1285381,675695,0,11692863,890797,442608,0,4923895,394360,207565,0,0,142047,152069,2,0,0,0,0,28091353,2135235,1056148,0,1921230,144352,10271,0,808907,63394,4812,0,3767079,515072,154581,0,1588014,229043,71703,0,0,142047,0,0,0,0,0,0,1,144352,0,0,1,63394,0,0,18,2,154581,0,13,0,71703,0,8844393,9271597,152071,12493112,18552088,1285157,650173,0,18115990,9423668,9997498.411,291266.7179,8952.511153,280136.2543,20622.84123,10867.53774,0.000219756,0.029134067,0.03073089,0.06814907,0.036264779,7.17392E-10,0.066827684,0.034194231,0,0
D:1.0yr| T: 7%| Obs: 0.1%,364,0.07,1,0.001,-11037252,1203503846,16436983,11037252,441490.08,9940010,695362,482597,1,12200839,870231,636681,0,9870680,690197,479124,1,4803152,341331,252498,0,0,52132,116340,1,0,0,0,0,22140849,1532472,1038927,0,1043820,59689,7930,0,503377,25564,4279,0,2236450,232484,133443,1,1087942,115786,63228,0,0,52132,0,0,0,0,0,0,0,59689,0,0,0,25564,0,0,13,1,133443,1,7,0,63228,0,5232047,10920911,116341,12495424,16436983,1031528,731622,1,16152958,11037252,10003224.82,296533.8055,3615.38743,290988.5848,18661.72574,13812.75948,0.000988902,0.029643366,0.012210024,0.062889456,0.044767506,3.49837E-09,0.06281517,0.042950586,6.36231E-08,0
D:1.0yr| T: 7%| Obs: 0.1%,364,0.07,1,0.001,-9469067,1054380660,15006500,9469067,378762.68,9232646,1348250,481077,42,11746037,1752228,639010,58,9176288,1339212,477926,42,3343239,489897,179882,14,0,112470,77912,17,0,0,0,0,20978683,3056923,1088761,92,1614803,115378,14215,0,586216,40644,5408,0,1933930,355438,79846,16,707432,131042,29375,4,0,112470,0,0,0,0,0,0,3,115378,0,0,0,40644,0,0,13,2,79846,16,4,3,29375,4,5348459,9391138,77929,12488012,15006500,1829109,657808,56,14739597,9469067,9999062.431,262029.3614,2574.94627,257692.4685,31807.45874,11697.23041,1.067355236,0.026205824,0.009820055,0.120367901,0.04411522,3.82146E-06,0.120961718,0.043366939,3.50328E-06,0
