Replication,Simulation Period,To: W to 1st Tx | Sym|G-0,To: W to 1st Tx | Sym|G-A,To: W to 1st Tx | Sym|G-B,To: W to 1st Tx | Sym|G-AB,To: W to 1st Tx | Asym|G-0,To: W to 1st Tx | Asym|G-A,To: W to 1st Tx | Asym|G-B,To: W to 1st Tx | Asym|G-AB,To: If R | Tx-A --> I | Sym|G-0,To: If F | Tx-A --> I | Sym|G-A,To: If R | Tx-A --> I | Sym|G-B,To: If F | Tx-A --> I | Sym|G-AB,To: If R | Tx-A --> I | Asym|G-0,To: If F | Tx-A --> I | Asym|G-A,To: If R | Tx-A --> I | Asym|G-B,To: If F | Tx-A --> I | Asym|G-AB,To: If R | Tx-B  --> I | Sym|G-0,To: If R | Tx-B  --> I | Sym|G-A,To: If F | Tx-B  --> I | Sym|G-B,To: If F | Tx-B  --> I | Sym|G-AB,To: If R | Tx-B  --> I | Asym|G-0,To: If R | Tx-B  --> I | Asym|G-A,To: If F | Tx-B  --> I | Asym|G-B,To: If F | Tx-B  --> I | Asym|G-AB,To: If R | 2nd Tx-B  --> I | Sym|G-0,To: If R | 2nd Tx-B  --> I | Sym|G-A,To: If F | 2nd Tx-B  --> I | Sym|G-B,To: If F | 2nd Tx-B  --> I | Sym|G-AB,To: If R | 2nd Tx-B  --> I | Asym|G-0,To: If R | 2nd Tx-B  --> I | Asym|G-A,To: If F | 2nd Tx-B  --> I | Asym|G-B,To: If F | 2nd Tx-B  --> I | Asym|G-AB,To: If retreat after R | Tx-A --> I | Sym|G-0,To: If retreat after F | Tx-A --> I | Sym|G-A,To: If retreat after R | Tx-A --> I | Sym|G-B,To: If retreat after F | Tx-A --> I | Sym|G-AB,To: If retreat after R | Tx-A --> I | Asym|G-0,To: If retreat after F | Tx-A --> I | Asym|G-A,To: If retreat after R | Tx-A --> I | Asym|G-B,To: If retreat after F | Tx-A --> I | Asym|G-AB,To: If retreat after R | Tx-B --> I | Sym|G-0,To: If retreat after R | Tx-B --> I | Sym|G-A,To: If retreat after F | Tx-B --> I | Sym|G-B,To: If retreat after F | Tx-B --> I | Sym|G-AB,To: If retreat after R | Tx-B --> I | Asym|G-0,To: If retreat after R | Tx-B --> I | Asym|G-A,To: If retreat after F | Tx-B --> I | Asym|G-B,To: If retreat after F | Tx-B --> I | Asym|G-AB,To: Success with 1st-A or 1st-B,To: Success with 2st-B,To: Treated with 1st-line M,To: Treated with 2nd-line M,To: Death,Received 1st Tx,Received 1st Tx & Symptomatic,Received 1st Tx & Rst to A,Received 1st Tx & Rst to B,Received 1st Tx & Rst to AB,Sucessful 1st-line treatment,Sucessful A or B,Treated with M,"All A, B, M",% Received 1st Tx & Symptomatic,% Received 1st Tx & Rst to A,% Received 1st Tx & Rst to B,% Received 1st Tx & Rst to AB,Annual rate of gonorrhea cases,Effective life of AB,Simulation Time,In: S,In: I | Sym|G-0,In: I | Sym|G-A,In: I | Sym|G-B,In: I | Sym|G-AB,In: I | Asym|G-0,In: I | Asym|G-A,In: I | Asym|G-B,In: I | Asym|G-AB,In: W to RTx | Sym|G-0,In: W to RTx | Sym|G-A,In: W to RTx | Sym|G-B,In: W to RTx | Sym|G-AB,In: W to RTx | Asym|G-0,In: W to RTx | Asym|G-A,In: W to RTx | Asym|G-B,In: W to RTx | Asym|G-AB,Population size,Prevalence,Prevalence - Symptomatic,Prevalence - Assymptomatic,Prevalence - A,Prevalence - B,Prevalence - AB,Prevalence G,% infection symptomatic,% infection resistant to A,% infection resistant to B,% infection resistant to AB,Action Code,Replication,Observation Period,Obs: % Received 1st Tx & Symptomatic,Obs: % Received 1st Tx & Rst to A,Obs: % Received 1st Tx & Rst to B,Obs: % Received 1st Tx & Rst to AB,Obs: Annual rate of gonorrhea cases,Epidemic Time,Action Code
116,47,164376,104,0,0,88230,51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252762,0,139526,252763,164480,155,2,0,252762,0,252762,252762,0.650728152,0.000613223,7.91255E-06,0,0.051816561,0,47,4768479,3906,3,0,0,104848,61,0,0,0,0,0,0,0,0,0,0,4878035,109556,3909,104909,64,0,0,0.022459043,0.035680383,0.000584176,0,0,"1,0,0,0,1,0,1,1",116,47,0.654209266,0.000520584,2.46382E-05,0,0.051816561,47,"1,0,0,0,1,0,1,1"
116,48,164345,82,0,0,88100,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252566,0,139406,252569,164427,124,0,0,252566,0,252566,252566,0.651018138,0.000490955,0,0,0.051780156,0,48,4768265,3918,0,0,0,104741,53,0,0,0,0,0,0,0,0,0,0,4877718,109453,3918,104794,53,0,0,0.022439387,0.035796186,0.000484226,0,0,"1,0,0,0,1,0,1,1",116,48,0.643001652,0.000348238,0,0,0.051780156,48,"1,0,0,0,1,0,1,1"
116,49,163563,80,0,0,87899,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251568,0,139832,251588,163643,126,0,0,251568,0,251568,251568,0.650440403,0.000500819,0,0,0.051583363,0,49,4767637,3985,2,0,0,104868,56,0,0,0,0,0,0,0,0,0,0,4877309,109672,3987,104924,58,0,0,0.02248617,0.036353855,0.00052885,0,0,"1,0,0,0,1,0,1,1",116,49,0.65873979,0,0,0,0.051583363,49,"1,0,0,0,1,0,1,1"
116,50,163935,84,0,0,88070,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252130,0,139088,252129,164019,124,0,0,252130,0,252130,252130,0.650536035,0.000491812,0,0,0.05168906,0,50,4767279,3944,1,0,0,105760,58,0,0,0,0,0,0,0,0,0,0,4877802,110523,3945,105818,59,0,0,0.022658361,0.035693928,0.000533826,0,0,"1,0,0,0,1,0,1,1",116,50,0.634374988,0.000660461,0,0,0.05168906,50,"1,0,0,0,1,0,1,1"
117,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,4749778,5142,68,41,0,120959,1609,986,0,0,0,0,0,0,0,0,0,4878583,128805,5251,123554,1677,1027,0,0.026402134,0.040767051,0.013019681,0.007973293,0,"1,0,1,0,0,1,0,1",117,0,-1,-1,-1,-1,-1,0,"1,0,1,0,0,1,0,1"
117,1,139349,1854,767,0,61234,883,443,0,138932,1850,767,0,61045,880,441,0,0,0,0,0,0,0,0,0,0,1692,0,0,0,0,0,0,6,1850,0,0,5,880,0,0,0,0,0,0,0,0,0,0,201174,1692,0,0,139249,204530,141970,2737,1210,0,201174,202866,0,202866,0.694128001,0.0133819,0.005916003,0,0.041922795,1,1,4750227,1401,20,3,0,123553,2166,715,0,0,30,0,0,0,0,0,0,4878730,128503,1454,126434,2216,718,0,0.026339437,0.011314911,0.017244734,0.005587418,0,"1,0,1,0,0,1,0,1",117,1,0.687435064,0.01393484,0.006434475,0,0.041922795,1,"1,0,1,0,0,1,0,1"
117,2,138070,2523,581,0,61927,1308,347,0,138054,2516,580,0,61943,1309,349,0,0,0,0,0,0,0,0,0,0,2315,0,0,0,0,0,0,5,2516,0,0,7,1309,0,0,0,0,0,0,0,0,0,0,200914,2315,0,0,139014,204756,141174,3831,928,0,200914,203229,0,203229,0.689474301,0.018710074,0.004532224,0,0.041966418,1,2,4747768,1370,28,5,0,125683,2981,549,0,0,40,0,0,0,0,0,0,4879044,131276,1443,129213,3049,554,0,0.026906091,0.010992108,0.023225875,0.004220116,0,"1,0,1,0,0,1,0,1",117,2,0.684046741,0.020637067,0.005454214,0,0.041966418,2,"1,0,1,0,0,1,0,1"
117,3,140905,3475,414,0,63201,1834,246,0,140951,3477,414,0,63176,1831,245,0,0,0,0,0,0,0,0,0,0,3203,0,0,0,0,0,0,7,3477,0,0,3,1831,0,0,0,0,0,0,0,0,0,0,204776,3203,0,0,139143,210075,144794,5309,660,0,204776,207979,0,207979,0.689249078,0.025271927,0.003141735,0,0.043053696,1,3,4743751,1403,24,5,0,128873,4222,445,0,0,48,0,0,0,0,0,0,4879372,135621,1480,133540,4294,450,0,0.027794765,0.010912764,0.031661763,0.00331807,0,"1,0,1,0,0,1,0,1",117,3,0.696406514,0.020988429,0.004431231,0,0.043053696,3,"1,0,1,0,0,1,0,1"
117,4,144568,4787,344,0,65190,2360,216,0,144513,4785,344,0,65161,2355,217,0,0,0,0,0,0,0,0,0,0,4386,0,0,0,0,0,0,3,4785,0,0,8,2355,0,0,0,0,0,0,0,0,0,0,210224,4386,0,0,139956,217465,149699,7147,560,0,210224,214610,0,214610,0.688382038,0.032865059,0.002575127,0,0.044573251,1,4,4738299,1460,47,2,0,132158,5728,355,0,0,83,0,0,0,0,0,0,4878823,140524,1592,138241,5858,357,0,0.028802849,0.011329026,0.041686829,0.002540491,0,"1,0,1,0,0,1,0,1",117,4,0.689543553,0.036324894,0.00407967,0,0.044573251,4,"1,0,1,0,0,1,0,1"
117,5,147604,6535,283,0,66379,3262,167,0,147618,6525,281,0,66406,3253,166,0,0,0,0,0,0,0,0,0,0,6019,0,0,0,0,0,0,4,6525,0,0,9,3253,0,0,0,0,0,0,0,0,0,0,214458,6019,0,0,139719,224230,154422,9797,450,0,214458,220477,0,220477,0.688676805,0.043691745,0.002006868,0,0.045975225,1,5,4732547,1457,76,2,0,134245,7792,310,0,0,91,0,0,0,0,0,0,4877192,144645,1626,142347,7959,312,0,0.029657434,0.011241315,0.05502437,0.002157005,0,"1,0,1,0,0,1,0,1",117,5,0.685075326,0.04196875,0.002393949,0,0.045975225,5,"1,0,1,0,0,1,0,1"
117,6,148239,8976,255,0,67332,4423,140,0,148196,8961,257,0,67335,4421,141,0,0,0,0,0,0,0,0,0,0,8240,0,0,0,0,0,0,6,8961,0,0,6,4421,0,0,0,0,0,0,0,0,0,0,215917,8240,0,0,139726,229365,157470,13399,395,0,215917,224157,0,224157,0.686547642,0.058417806,0.001722146,0,0.04702877,1,6,4727917,1423,87,1,0,135835,10739,257,0,0,136,0,0,0,0,0,0,4877121,149204,1647,146831,10962,258,0,0.030592639,0.011038578,0.07346988,0.001729176,0,"1,0,1,0,0,1,0,1",117,6,0.692772044,0.058152813,0.002003099,0,0.04702877,6,"1,0,1,0,0,1,0,1"
117,7,151687,12232,211,0,68578,6084,115,0,151761,12214,212,0,68578,6086,114,0,0,0,0,0,0,0,0,0,0,11312,0,0,0,0,0,0,5,12214,0,0,7,6086,0,0,0,0,0,0,0,0,0,0,220653,11312,0,0,139243,238907,164130,18316,326,0,220653,231965,0,231965,0.687003729,0.076665816,0.001364548,0,0.048991419,1,7,4720130,1485,119,2,0,138930,14808,202,0,0,163,0,0,0,0,0,0,4876507,156377,1769,153940,15090,204,0,0.03206742,0.011312405,0.096497567,0.00130454,0,"1,0,1,0,0,1,0,1",117,7,0.689273884,0.071162922,0.000418028,0,0.048991419,7,"1,0,1,0,0,1,0,1"
117,8,153284,16750,188,0,69674,8539,83,0,153231,16746,188,0,69714,8521,84,0,0,0,0,0,0,0,0,0,0,15447,0,0,0,0,0,0,13,16746,0,0,9,8521,0,0,0,0,0,0,0,0,0,0,223195,15447,0,0,139367,248518,170222,25289,271,0,223195,238642,0,238642,0.684948374,0.101759229,0.001090464,0,0.050959413,1,8,4713054,1522,203,3,0,140630,20238,202,0,0,229,0,0,0,0,0,0,4876783,163729,1957,161070,20670,205,0,0.033573157,0.011952678,0.126245198,0.001252069,0,"1,0,0,1,0,1,0,1",117,8,0.688947656,0.101613105,0.001225848,0,0.050959413,8,"1,0,0,1,0,1,0,1"
117,9,156416,16491,205,0,70252,9259,106,0,0,0,0,0,0,0,0,0,156402,16497,204,0,70235,9273,106,0,0,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,2,0,106,0,252405,229,0,188,139715,252729,173112,25750,311,0,252405,252634,188,252822,0.684970858,0.101887793,0.001230567,0,0.051822637,0.999256394,9,4715034,1538,155,3,0,142477,16641,245,0,0,0,0,0,0,0,0,0,4876807,161773,1696,159363,16796,248,0,0.033171909,0.010483826,0.103824495,0.001533012,0,"1,0,0,1,0,1,0,1",117,9,0.686454665,0.104502116,0.002091636,0,0.051822637,9,"1,0,0,1,0,1,0,1"
117,10,157566,13692,344,0,71230,7586,182,0,0,0,0,0,0,0,0,0,157581,13707,345,0,71178,7593,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,345,0,1,0,180,0,250055,0,0,313,139360,250600,171602,21278,526,0,250055,250055,313,250368,0.684764565,0.08490822,0.002098962,0,0.051381825,0.99874984,10,4717270,1534,131,5,0,143278,13867,389,0,0,0,7,0,0,0,0,0,4877211,159941,1677,157534,13998,401,0,0.032793537,0.010485116,0.087519773,0.002507175,0,"1,0,0,1,0,1,0,1",117,10,0.695469376,0.080766725,0.002702412,0,0.051381825,10,"1,0,0,1,0,1,0,1"
117,11,159220,11407,496,0,72068,6349,226,0,0,0,0,0,0,0,0,0,159208,11420,495,0,72079,6360,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,495,0,1,0,227,0,249065,0,0,456,138802,249766,171123,17756,722,0,249065,249065,456,249521,0.685133285,0.071090541,0.002890706,0,0.051206982,0.998172499,11,4716897,1528,92,5,0,146335,11420,582,0,0,0,10,0,0,0,0,0,4877577,160679,1635,158337,11512,597,0,0.032942381,0.010175567,0.071645952,0.003715482,0,"1,0,0,1,0,1,0,1",117,11,0.691786211,0.067088004,0.004317254,0,0.051206982,11,"1,0,0,1,0,1,0,1"
117,12,161340,9357,702,0,73518,5218,331,0,0,0,0,0,0,0,0,0,161330,9369,701,0,73515,5213,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,701,0,0,0,332,0,249426,0,0,642,139040,250466,171399,14575,1033,0,249426,249426,642,250068,0.684320427,0.058191531,0.004124312,0,0.051350675,0.997432698,12,4717162,1593,86,8,0,147652,9484,844,0,0,0,16,0,0,0,0,0,4877560,160396,1703,157980,9570,868,0,0.032884475,0.010617472,0.05966483,0.005411606,0,"1,0,0,1,0,1,0,1",117,12,0.691341865,0.062924661,0.005105131,0,0.051350675,12,"1,0,0,1,0,1,0,1"
117,13,163434,7843,1008,0,74286,4358,536,0,0,0,0,0,0,0,0,0,163448,7837,1005,0,74283,4350,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005,0,2,0,536,0,249916,0,0,941,139153,251465,172285,12201,1544,0,249916,249916,941,250857,0.685125167,0.048519675,0.006140019,0,0.051551771,0.996248859,13,4716982,1533,61,11,0,149642,7734,1218,0,0,0,11,0,0,0,0,0,4877912,160929,1616,158594,7795,1240,0,0.03299137,0.010041695,0.04843751,0.007705261,0,"1,0,0,1,0,1,0,1",117,13,0.68510048,0.044392385,0.005960373,0,0.051551771,13,"1,0,0,1,0,1,0,1"
117,14,165377,6359,1487,0,74912,3581,734,0,0,0,0,0,0,0,0,0,165347,6364,1488,0,74929,3592,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1488,0,1,0,734,0,250230,0,0,1365,139444,252450,173223,9940,2221,0,250230,250230,1365,251595,0.686167558,0.039374133,0.008797782,0,0.051756555,0.994574614,14,4715166,1643,58,13,0,151890,6372,1755,0,0,0,24,0,0,0,0,0,4877643,162470,1738,160017,6430,1792,0,0.033309121,0.01069736,0.039576537,0.011029729,0,"1,0,0,1,0,1,0,1",117,14,0.691722869,0.041735183,0.010998858,0,0.051756555,14,"1,0,0,1,0,1,0,1"
117,15,168026,5300,2258,0,76329,2962,1117,0,0,0,0,0,0,0,0,0,168016,5292,2259,0,76300,2957,1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2259,0,1,0,1112,0,252564,0,0,2081,139724,255992,175584,8262,3375,0,252564,252564,2081,254645,0.685896434,0.032274446,0.013184006,0,0.052485879,0.991827839,15,4713021,1599,43,21,0,153862,5273,2720,0,0,0,29,0,0,0,0,0,4877350,164318,1692,161855,5316,2770,0,0.033690016,0.010297107,0.032351903,0.016857557,0,"1,0,0,1,0,1,0,1",117,15,0.691066106,0.035493245,0.014773556,0,0.052485879,15,"1,0,0,1,0,1,0,1"
117,16,169614,4439,3454,0,76774,2433,1703,0,0,0,0,0,0,0,0,0,169622,4453,3443,0,76777,2438,1703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3443,0,1,0,1703,0,253288,0,0,3144,139215,258417,177507,6872,5157,0,253288,253288,3144,256432,0.686901404,0.026592678,0.019956117,0,0.052974864,0.98773944,16,4712053,1626,30,48,0,154959,4488,4086,0,0,0,58,0,0,0,0,0,4878106,166047,1762,163533,4518,4192,0,0.034039236,0.010611453,0.027209164,0.025245864,0,"1,0,0,1,0,1,0,1",117,16,0.686468363,0.026636529,0.020876966,0,0.052974864,16,"1,0,0,1,0,1,0,1"
117,17,171683,3587,5431,0,77965,2089,2568,0,0,0,0,0,0,0,0,0,171656,3583,5422,0,77951,2093,2567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5422,0,1,0,2567,0,255280,0,0,4997,139306,263323,180701,5676,7999,0,255280,255280,4997,260277,0.686233257,0.021555276,0.030377141,0,0.053981146,0.980801223,17,4707961,1746,33,65,0,157491,3624,6220,0,0,0,90,0,0,0,0,0,4878055,170072,1934,167335,3657,6375,0,0.034864716,0.011371654,0.021502658,0.037484124,0,"1,0,0,1,0,1,0,1",117,17,0.692131094,0.022009678,0.030705812,0,0.053981146,17,"1,0,0,1,0,1,0,1"
117,18,173512,3008,8385,0,79194,1615,3726,0,0,0,0,0,0,0,0,0,173504,3014,8378,0,79183,1611,3719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8378,0,2,0,3719,0,257310,0,0,7746,140433,269440,184905,4623,12111,0,257310,257310,7746,265056,0.686256681,0.017157809,0.044948783,0,0.055249808,0.970775987,18,4702867,1759,30,90,0,158387,3082,9573,0,0,0,110,0,0,0,0,0,4876759,173865,1989,171042,3112,9773,0,0.035651752,0.01143991,0.017898945,0.056210278,0,"1,0,0,1,0,1,0,1",117,18,0.68621718,0.018724616,0.047314859,0,0.055249808,18,"1,0,0,1,0,1,0,1"
117,19,175195,2704,12909,0,79554,1462,5986,0,0,0,0,0,0,0,0,0,175238,2701,12892,0,79586,1466,5980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12892,0,3,0,5980,0,258986,0,0,11894,139412,277810,190808,4166,18895,0,258986,258986,11894,270880,0.686829128,0.01499586,0.06801411,0,0.056966451,0.956091258,19,4696430,1759,19,142,0,159942,2641,14783,0,0,0,188,0,0,0,0,0,4876730,180255,2108,177366,2660,15113,0,0.036962268,0.011694544,0.014756872,0.083842334,0,"1,0,0,1,0,1,0,1",117,19,0.698493775,0.013818646,0.070849968,0,0.056966451,19,"1,0,0,1,0,1,0,1"
117,20,175576,2307,19899,0,80014,1179,9222,0,0,0,0,0,0,0,0,0,175540,2310,19872,0,79987,1177,9208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,19872,0,2,0,9208,0,259008,0,0,18261,139373,288197,197782,3486,29121,0,259008,259008,18261,277269,0.686273625,0.012095893,0.101045465,0,0.059110034,0.93413977,20,4685710,1703,17,239,0,161705,2338,22628,0,0,0,300,0,0,0,0,0,4875602,189814,2259,186671,2355,23167,0,0.038931398,0.011901124,0.012406883,0.122051061,0,"1,0,0,0,1,0,1,1",117,20,0.687555849,0.01253027,0.10356495,0,0.059110034,20,"1,0,0,0,1,0,1,1"
117,21,178155,2108,21730,0,81299,1077,10808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295182,300,139986,295177,201993,3185,32538,0,295182,0,295482,295482,0.684311447,0.010790136,0.110232166,0,0.060555824,0,21,4684612,1797,14,217,0,163977,2050,20915,0,0,0,0,0,0,0,0,0,4874461,189849,2028,186942,2064,21132,0,0.038947691,0.010682174,0.010871798,0.111309514,0,"1,0,0,0,1,0,1,1",117,21,0.681059319,0.01040546,0.115515348,0,0.060555824,21,"1,0,0,0,1,0,1,1"
117,22,179743,1810,20206,0,81946,973,9975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294651,0,139160,294653,201759,2783,30181,0,294651,0,294651,294651,0.684734247,0.009445008,0.102428959,0,0.060449837,0,22,4685518,1730,17,190,0,164787,1810,19406,0,0,0,0,0,0,0,0,0,4874339,188821,1937,186003,1827,19596,0,0.038737765,0.010258393,0.009675831,0.103780829,0,"1,0,0,0,1,0,1,1",117,22,0.697553926,0.009683513,0.109652469,0,0.060449837,22,"1,0,0,0,1,0,1,1"
117,23,181215,1586,19408,0,81764,852,9400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294236,0,139514,294225,202209,2438,28808,0,294236,0,294236,294236,0.68725975,0.008286176,0.097911462,0,0.06036779,0,23,4685318,1804,12,179,0,165921,1591,18179,0,0,0,0,0,0,0,0,0,4873874,188556,1995,185691,1603,18358,0,0.03868709,0.010580411,0.008501453,0.097360996,0,"1,0,0,0,1,0,1,1",117,23,0.690075151,0.008009435,0.099764098,0,0.06036779,23,"1,0,0,0,1,0,1,1"
117,24,181540,1366,17746,0,83212,747,8841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293461,0,139070,293452,200652,2113,26587,0,293461,0,293461,293461,0.683764295,0.007200496,0.090600848,0,0.06020158,0,24,4686856,1796,10,182,0,166617,1371,16797,0,0,0,0,0,0,0,0,0,4874490,187634,1988,184785,1381,16979,0,0.038493053,0.010595095,0.007360073,0.090489996,0,"1,0,0,0,1,0,1,1",117,24,0.692316848,0.007795602,0.084394588,0,0.06020158,24,"1,0,0,0,1,0,1,1"
117,25,183515,1213,16880,0,83515,634,8194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293897,0,139846,293951,201608,1847,25074,0,293897,0,293897,293897,0.685855806,0.00628336,0.085299931,0,0.060314826,0,25,4685605,1825,12,163,0,167815,1242,16034,0,0,0,0,0,0,0,0,0,4873611,188006,2000,185091,1254,16197,0,0.038576325,0.010637958,0.00667,0.086151506,0,"1,0,0,0,1,0,1,1",117,25,0.685922422,0.006861922,0.088487025,0,0.060314826,25,"1,0,0,0,1,0,1,1"
117,26,184427,1067,16050,0,83877,584,7820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293889,0,138508,293825,201544,1651,23870,0,293889,0,293889,293889,0.685932102,0.005618991,0.081238833,0,0.060285064,0,26,4685600,1806,5,159,0,169232,1079,15195,0,0,0,0,0,0,0,0,0,4873927,188327,1970,185506,1084,15354,0,0.038639684,0.010460529,0.005755946,0.081528405,0,"1,0,0,0,1,0,1,1",117,26,0.673840095,0.004904835,0.08416197,0,0.060285064,26,"1,0,0,0,1,0,1,1"
117,27,185058,986,15381,0,84017,522,7275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293232,0,138720,293239,201425,1508,22656,0,293232,0,293232,293232,0.686897036,0.005142563,0.07726121,0,0.060171894,0,27,4684981,1843,7,142,0,170093,1023,14408,0,0,0,0,0,0,0,0,0,4873355,188374,1992,185524,1030,14550,0,0.038653864,0.010574708,0.005467846,0.077239959,0,"1,0,0,0,1,0,1,1",117,27,0.682859015,0.005109752,0.069339109,0,0.060171894,27,"1,0,0,0,1,0,1,1"
117,28,187145,896,14698,0,85590,488,7268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296077,0,139094,296085,202739,1384,21966,0,296077,0,296077,296077,0.684732425,0.004674333,0.074188155,0,0.060752719,0,28,4683298,1883,11,135,0,172651,869,13896,0,0,0,0,0,0,0,0,0,4873609,190311,2029,187416,880,14031,0,0.039049296,0.010661496,0.00462401,0.073726689,0,"1,0,0,0,1,0,1,1",117,28,0.685312443,0.005418188,0.073085719,0,0.060752719,28,"1,0,0,0,1,0,1,1"
117,29,189386,792,14233,0,86208,433,6650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297652,0,138733,297702,204411,1225,20883,0,297652,0,297652,297652,0.686629583,0.004114853,0.070147329,0,0.061083253,0,29,4683392,1884,9,142,0,173563,759,13044,0,0,0,0,0,0,0,0,0,4873709,190317,2035,187366,768,13186,0,0.039049726,0.010692686,0.004035373,0.069284404,0,"1,0,0,0,1,0,1,1",117,29,0.687988741,0.00548908,0.067385361,0,0.061083253,29,"1,0,0,0,1,0,1,1"
117,30,191605,642,13541,0,86948,354,6317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299420,0,139002,299407,205788,996,19858,0,299420,0,299420,299420,0.6873186,0.003326576,0.066324435,0,0.061433619,0,30,4680915,1934,4,137,0,176566,663,12545,0,0,0,0,0,0,0,0,0,4873667,192752,2075,189774,667,12682,0,0.039549686,0.010765128,0.003460405,0.065794389,0,"1,0,0,0,1,0,1,1",117,30,0.682550769,0.003221534,0.063740372,0,0.061433619,30,"1,0,0,0,1,0,1,1"
117,31,194242,594,12759,0,87968,297,6093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301927,0,139353,301953,207595,891,18852,0,301927,0,301927,301927,0.687507658,0.00295079,0.062433558,0,0.061948607,0,31,4680649,1951,6,129,0,177969,628,11989,0,0,0,0,0,0,0,0,0,4874250,193601,2086,190586,634,12118,0,0.039719136,0.010774738,0.003274776,0.062592652,0,"1,0,0,0,1,0,1,1",117,31,0.69078331,0.003335862,0.062048677,0,0.061948607,31,"1,0,0,0,1,0,1,1"
