Simulation Replication,Random Seed,Dummy 0,Dummy 1,Dummy -1,Dummy Inf,Annual birth rate (per pop member),Annual death rate,Ratio infectivity | G-0,Ratio infectivity | G-A,Ratio infectivity | G-B,Ratio infectivity | G-AB,Prob sympt| infection with G-0,Prob sympt| infection with G-A,Prob sympt| infection with G-B,Prob sympt| infection with G-AB,Prob resistance | Drug A,Prob resistance | Drug B,Prob retreatment after failure | Symptomatic,Prob retreatment after resistance | Symptomatic,Prob retreatment | Asymptomatic,Infectivity of | I | Sym|G-0,Infectivity of | I | Sym|G-A,Infectivity of | I | Sym|G-B,Infectivity of | I | Sym|G-AB,Infectivity of | I | Asym|G-0,Infectivity of | I | Asym|G-A,Infectivity of | I | Asym|G-B,Infectivity of | I | Asym|G-AB,Initial gonorrhea prevalence,Initial gonorrhea symptomatic,Initial gonorrhea resistant to A,Initial gonorrhea resistant to B,1-Initial gonorrhea prevalence,1-Initial gonorrhea symptomatic,1-Initial gonorrhea resistant to A or B,1-Initial gonorrhea resistant to B,Initial N,Initial size of S,Initial size of I | Sym|G-0,Initial size of I | Sym|G-A,Initial size of I | Sym|G-B,Initial size of I | Sym|G-AB,Initial size of I | Asym|G-0,Initial size of I | Asym|G-A,Initial size of I | Asym|G-B,Initial size of I | Asym|G-AB,Time until recovery (without treatment) (years),Time until screened (years),Time until seeking treatment (symptomatic) (years),Time until retreatment (years),Natural recovery,Annual screening rate,Annual rate of seeking treatment (symptomatic),Annual rate of retreatment
0,1558962477,0,1,-1,1000,0.05,0.05,1,0.752396215,0.687425797,0.762195065,0.232987794,0.232987794,0.232987794,0.232987794,9.76513E-06,1.32143E-05,0.931785596,0.931785596,0,4.367463132,3.286062731,3.002306826,3.328858846,4.367463132,3.286062731,3.002306826,3.328858846,0.024491398,0.017804397,0.017863214,0.017863214,0.975508602,0.982195603,0.964273573,0.982136786,10000000,9755086.016,4204.759024,77.89336027,77.89336027,0,231959.3233,4297.057463,4297.057463,0,0.35496656,2.109494017,0.010607777,0.007802396,2.817166777,0.474047327,94.27045856,128.1657567
1,448149416,0,1,-1,1000,0.05,0.05,1,0.574490186,0.739436526,0.967398786,0.234018918,0.234018918,0.234018918,0.234018918,8.68234E-06,1.07163E-05,0.874947297,0.874947297,0,4.958866362,2.84882006,3.666766913,4.797201298,4.958866362,2.84882006,3.666766913,4.797201298,0.023247081,0.003791232,0.030417185,0.030417185,0.976752919,0.996208768,0.93916563,0.969582815,10000000,9767529.195,827.7344388,26.80821247,26.80821247,0,217500.8558,7044.299331,7044.299331,0,0.296997068,2.147733254,0.03812342,0.011036175,3.367036611,0.465607169,26.23059533,90.61110659
2,1336604821,0,1,-1,1000,0.05,0.05,1,0.570829385,0.562749228,0.905781108,0.182103311,0.182103311,0.182103311,0.182103311,8.14406E-06,7.40093E-06,0.953528239,0.953528239,0,5.800687997,3.311203162,3.264332695,5.254153603,5.800687997,3.311203162,3.264332695,5.254153603,0.024055278,0.017095032,0.023658384,0.023658384,0.975944722,0.982904968,0.952683232,0.976341616,10000000,9759447.217,3917.678827,97.28936944,97.28936944,0,225252.9235,5593.800783,5593.800783,0,0.238711676,2.234350407,0.002750709,0.015759406,4.189154118,0.447557374,363.5426465,63.45416658
3,1251956769,0,1,-1,1000,0.05,0.05,1,0.637708029,0.940460873,0.906662092,0.428508166,0.428508166,0.428508166,0.428508166,5.75733E-06,1.30198E-05,0.950956521,0.950956521,0,2.652511261,1.691527728,2.494583057,2.40493141,2.652511261,1.691527728,2.494583057,2.40493141,0.021791045,0.016614203,0.018174753,0.018174753,0.978208955,0.983385797,0.963650494,0.981825247,10000000,9782089.545,3488.808431,65.80003045,65.80003045,0,206500.709,3894.668684,3894.668684,0,0.995842563,2.154766653,0.017819297,0.035724942,1.004174793,0.464087375,56.11893566,27.99164808
4,752753372,0,1,-1,1000,0.05,0.05,1,0.522938587,0.913744626,0.64862603,0.416832032,0.416832032,0.416832032,0.416832032,5.61366E-06,1.11678E-05,0.918561215,0.918561215,0,2.590134263,1.354481152,2.366721263,1.680028504,2.590134263,1.354481152,2.366721263,1.680028504,0.022706879,0.014777813,0.000894889,0.000894889,0.977293121,0.985222187,0.998210221,0.999105111,10000000,9772931.207,3349.574321,3.002872542,3.002872542,0,223312.8159,200.1985503,200.1985503,0,0.952566832,2.221650916,0.036404282,0.022904665,1.049795108,0.450115719,27.46929621,43.65922745
5,2035125522,0,1,-1,1000,0.05,0.05,1,0.774666274,0.537128343,0.841307746,0.37459528,0.37459528,0.37459528,0.37459528,7.03113E-06,9.66627E-06,0.91986179,0.91986179,0,2.701182768,2.092515191,1.450881824,2.272525986,2.701182768,2.092515191,1.450881824,2.272525986,0.025226188,0.015426926,0.00709835,0.00709835,0.974773812,0.984573074,0.985803299,0.99290165,10000000,9747738.116,3836.377096,27.62412035,27.62412035,0,244844.22,1763.019128,1763.019128,0,0.822419016,2.151688061,0.036875412,0.010158387,1.215925192,0.464751382,27.11834096,98.44083012
6,1746146599,0,1,-1,1000,0.05,0.05,1,0.974792728,0.868466978,0.517202224,0.374246248,0.374246248,0.374246248,0.374246248,1.05022E-05,5.05394E-06,0.881089849,0.881089849,0,2.657193181,2.59021259,2.307684532,1.374306221,2.657193181,2.59021259,2.307684532,1.374306221,0.026110015,0.007474091,0.011632849,0.011632849,0.973889985,0.992525909,0.976734302,0.988367151,10000000,9738899.846,1906.08362,22.70134604,22.70134604,0,253119.3928,3014.637378,3014.637378,0,0.854905541,2.126700259,0.007599876,0.010695783,1.169719873,0.470212008,131.5810969,93.49479388
7,1008407690,0,1,-1,1000,0.05,0.05,1,0.594355395,0.904644315,0.506122682,0.159485768,0.159485768,0.159485768,0.159485768,1.39162E-05,9.91818E-06,0.822568987,0.822568987,0,6.965389592,4.139916883,6.301200098,3.525341662,6.965389592,4.139916883,6.301200098,3.525341662,0.026446055,0.01197127,0.024839865,0.024839865,0.973553945,0.98802873,0.950320269,0.975160135,10000000,9735539.452,3008.646162,78.64124168,78.64124168,0,248313.5729,6490.523194,6490.523194,0,0.184538548,2.185912602,0.020891418,0.010113509,5.418922003,0.457474832,47.86654462,98.87764843
8,790355322,0,1,-1,1000,0.05,0.05,1,0.720079033,0.87949885,0.93291375,0.360102512,0.360102512,0.360102512,0.360102512,8.2245E-06,1.04047E-05,0.875749503,0.875749503,0,2.795436154,2.012934962,2.458582881,2.607900827,2.795436154,2.012934962,2.458582881,2.607900827,0.022079414,0.00128713,0.015300954,0.015300954,0.977920586,0.99871287,0.969398093,0.984699046,10000000,9779205.856,275.4940064,4.348390068,4.348390068,0,213761.9282,3374.012588,3374.012588,0,0.816450494,2.143502786,0.006238684,0.022067268,1.224814005,0.466526102,160.2902235,45.31598609
9,331954395,0,1,-1,1000,0.05,0.05,1,0.639260183,0.662278696,0.761188895,0.193334998,0.193334998,0.193334998,0.193334998,9.9583E-06,1.37104E-05,0.972292114,0.972292114,0,6.903586439,4.413187929,4.572098223,5.254933334,6.903586439,4.413187929,4.572098223,5.254933334,0.021095187,0.007758163,0.02160453,0.02160453,0.978904813,0.992241837,0.956790941,0.97839547,10000000,9789048.128,1565.883089,35.3579516,35.3579516,0,200270.9566,4522.158033,4522.158033,0,0.192729146,2.047817187,0.033367193,0.032165155,5.188628812,0.48832484,29.96955704,31.0895443
10,1242784104,0,1,-1,1000,0.05,0.05,1,0.714215489,0.94683825,0.857030692,0.282458565,0.282458565,0.282458565,0.282458565,7.86313E-06,1.40723E-05,0.985466916,0.985466916,0,3.798971078,2.713283988,3.597011126,3.255834811,3.798971078,2.713283988,3.597011126,3.255834811,0.024852859,0.013930059,0.016909517,0.016909517,0.975147141,0.986069941,0.966180966,0.983090483,10000000,9751471.411,3344.93576,58.54104912,58.54104912,0,236778.6564,4143.957299,4143.957299,0,0.444985228,2.288030522,0.00850514,0.010504653,2.247265611,0.437057107,117.575963,95.19591218
11,814331675,0,1,-1,1000,0.05,0.05,1,0.563903308,0.794654113,0.730143702,0.175102273,0.175102273,0.175102273,0.175102273,5.40646E-06,9.80409E-06,0.91773417,0.91773417,0,5.602158965,3.159075971,4.451778664,4.090381088,5.602158965,3.159075971,4.451778664,4.090381088,0.026233201,0.01891546,0.036149254,0.036149254,0.973766799,0.98108454,0.927701493,0.963850746,10000000,9737667.985,4603.37609,179.3773229,179.3773229,0,238762.4257,9303.72924,9303.72924,0,0.243016372,2.300934732,0.011266984,0.020869986,4.114949103,0.434605982,88.75490046,47.91570148
12,643534316,0,1,-1,1000,0.05,0.05,1,0.664941353,0.795239734,0.667587849,0.260571089,0.260571089,0.260571089,0.260571089,8.47102E-06,9.9146E-06,0.888711061,0.888711061,0,4.780699972,3.178885106,3.801802576,3.19153721,4.780699972,3.178885106,3.801802576,3.19153721,0.020931281,0.014213042,0.039713662,0.039713662,0.979068719,0.985786958,0.920572676,0.960286338,10000000,9790687.194,2738.677641,118.1470198,118.1470198,0,189948.9728,8194.431029,8194.431029,0,0.330373538,1.87107835,0.037877558,0.037938521,3.026876808,0.534451163,26.40085736,26.35843419
13,1446141628,0,1,-1,1000,0.05,0.05,1,0.51466,0.899841921,0.944926511,0.329360664,0.329360664,0.329360664,0.329360664,8.75418E-06,1.41173E-05,0.873845637,0.873845637,0,3.121359351,1.606438804,2.808729994,2.949455202,3.121359351,1.606438804,2.808729994,2.949455202,0.025031033,0.005574691,0.039094527,0.039094527,0.974968967,0.994425309,0.921810945,0.960905473,10000000,9749689.671,1286.297533,54.55261126,54.55261126,0,229452.503,9731.211383,9731.211383,0,0.616472344,2.330160146,0.015155643,0.016810572,1.622132784,0.429155053,65.98202538,59.48637711
14,1444499088,0,1,-1,1000,0.05,0.05,1,0.692057073,0.915564595,0.749963577,0.382555013,0.382555013,0.382555013,0.382555013,5.16339E-06,1.11413E-05,0.826842099,0.826842099,0,2.887736012,1.998478133,2.643908851,2.165696828,2.887736012,1.998478133,2.643908851,2.165696828,0.020111814,0.012553673,0.035648667,0.035648667,0.979888186,0.987446327,0.928702666,0.964351333,10000000,9798881.864,2344.76187,90.00473306,90.00473306,0,184434.1869,7079.588752,7079.588752,0,0.823751062,1.900876443,0.028702329,0.01053188,1.213958981,0.526073119,34.84037887,94.9498072
15,1948126896,0,1,-1,1000,0.05,0.05,1,0.527291758,0.685048163,0.672443093,0.381579957,0.381579957,0.381579957,0.381579957,6.27246E-06,9.441E-06,0.925792698,0.925792698,0,3.201782091,1.688273307,2.193374939,2.153016254,3.201782091,1.688273307,2.193374939,2.153016254,0.020054649,0.008927846,0.00166183,0.00166183,0.979945351,0.991072154,0.996676341,0.99833817,10000000,9799453.511,1784.497251,2.975419708,2.975419708,0,198095.444,330.2986808,330.2986808,0,0.683004325,1.981855882,0.036593782,0.038251235,1.464119571,0.504577557,27.32704697,26.14294687
16,135906053,0,1,-1,1000,0.05,0.05,1,0.742451367,0.916729244,0.843509754,0.328259314,0.328259314,0.328259314,0.328259314,9.76154E-06,8.72111E-06,0.974837372,0.974837372,0,2.853568741,2.118636013,2.615949914,2.407013066,2.853568741,2.118636013,2.615949914,2.407013066,0.025981277,0.008994063,0.019235223,0.019235223,0.974018723,0.991005937,0.961529554,0.980764777,10000000,9740187.229,2246.87579,44.94833907,44.94833907,0,247570.7825,4952.608207,4952.608207,0,0.703290753,2.255760769,0.014456511,0.005967537,1.421887031,0.443309421,69.17298392,167.5733278
17,1899256237,0,1,-1,1000,0.05,0.05,1,0.592336788,0.867640463,0.700000624,0.140700288,0.140700288,0.140700288,0.140700288,7.17192E-06,5.2865E-06,0.824317105,0.824317105,0,9.977665441,5.9101383,8.657026262,6.984372032,9.977665441,5.9101383,8.657026262,6.984372032,0.025391477,0.017256161,0.034623213,0.034623213,0.974608523,0.982743839,0.930753574,0.965376787,10000000,9746085.23,4078.184407,151.7048676,151.7048676,0,232253.8955,8639.640331,8639.640331,0,0.120392717,1.937735289,0.032572062,0.02679583,8.306150287,0.516066361,30.70115712,37.31923978
18,596410238,0,1,-1,1000,0.05,0.05,1,0.639165747,0.973218875,0.847894015,0.421500449,0.421500449,0.421500449,0.421500449,1.29951E-05,9.91932E-06,0.971940078,0.971940078,0,2.628836005,1.680261928,2.55843282,2.228974315,2.628836005,1.680261928,2.55843282,2.228974315,0.020687344,0.002781319,0.02694985,0.02694985,0.979312656,0.997218681,0.9461003,0.97305015,10000000,9793126.564,544.3681699,15.50643268,15.50643268,0,195178.652,5559.701675,5559.701675,0,0.997447334,2.261991431,0.017958386,0.010416031,1.002559199,0.442088324,55.68429168,96.005857
19,1957419362,0,1,-1,1000,0.05,0.05,1,0.865067626,0.609582579,0.519824244,0.209535126,0.209535126,0.209535126,0.209535126,6.31417E-06,7.49506E-06,0.921338907,0.921338907,0,5.212740705,4.509373225,3.177595921,2.709708996,5.212740705,4.509373225,3.177595921,2.709708996,0.023590409,0.014437152,0.001798024,0.001798024,0.976409591,0.985562848,0.996403951,0.998201976,10000000,9764095.909,3393.53575,6.123681172,6.123681172,0,231662.2323,418.0376324,418.0376324,0,0.27579432,1.935999102,0.035693234,0.03000444,3.625890486,0.516529165,28.01651399,33.32840071
20,341445242,0,1,-1,1000,0.05,0.05,1,0.974942862,0.892667495,0.798641969,0.364921507,0.364921507,0.364921507,0.364921507,1.2283E-05,1.43457E-05,0.92004117,0.92004117,0,2.687829121,2.620479815,2.399337689,2.146613141,2.687829121,2.620479815,2.399337689,2.146613141,0.022059248,0.016925805,0.003474707,0.003474707,0.977940752,0.983074195,0.993050586,0.996525293,10000000,9779407.521,3707.758262,12.97353237,12.97353237,0,215351.7324,753.5207191,753.5207191,0,0.878379642,1.990876786,0.017719698,0.034551133,1.138459901,0.502291255,56.43437082,28.94261053
21,1192226623,0,1,-1,1000,0.05,0.05,1,0.805200904,0.597596806,0.738321871,0.197261072,0.197261072,0.197261072,0.197261072,9.94743E-06,7.84014E-06,0.979067226,0.979067226,0,6.113360226,4.922483181,3.653324544,4.513627561,6.113360226,4.922483181,3.653324544,4.513627561,0.02329473,4.71317E-05,0.014532947,0.014532947,0.97670527,0.999952868,0.970934106,0.985467053,10000000,9767052.703,10.66008443,0.159560201,0.159560201,0,226165.8157,3385.251136,3385.251136,0,0.224548418,2.259554688,0.013433381,0.028451831,4.453382527,0.442565079,74.44142284,35.14712229
22,1343543519,0,1,-1,1000,0.05,0.05,1,0.830011116,0.63639645,0.884226167,0.28968277,0.28968277,0.28968277,0.28968277,1.09902E-05,8.50083E-06,0.812142919,0.812142919,0,3.507498661,2.91126288,2.232159696,3.101422098,3.507498661,2.91126288,2.232159696,3.101422098,0.02587845,0.000148656,0.016340272,0.016340272,0.97412155,0.999851344,0.967319455,0.983659728,10000000,9741215.499,37.21268181,0.628608626,0.628608626,0,250290.0703,4227.980608,4227.980608,0,0.495604438,2.249829094,0.009071915,0.00712051,2.017738185,0.444478206,110.2303125,140.4393722
23,1423218443,0,1,-1,1000,0.05,0.05,1,0.695120719,0.61510139,0.713722276,0.394185351,0.394185351,0.394185351,0.394185351,1.0229E-05,6.87166E-06,0.926556342,0.926556342,0,2.795066223,1.942908443,1.719249119,1.994901026,2.795066223,1.942908443,1.719249119,1.994901026,0.023774769,0.009841553,0.03252441,0.03252441,0.976225231,0.990158447,0.93495118,0.96747559,10000000,9762252.31,2187.60493,76.10082926,76.10082926,0,220094.8781,7656.502557,7656.502557,0,0.827391035,2.172025654,0.017468509,0.016173359,1.208618366,0.460399719,57.24587056,61.83007686
24,920962841,0,1,-1,1000,0.05,0.05,1,0.515741659,0.738705953,0.538048513,0.191948534,0.191948534,0.191948534,0.191948534,6.47102E-06,9.09827E-06,0.938722035,0.938722035,0,5.186688099,2.674991122,3.831437377,2.79068982,5.186688099,2.674991122,3.831437377,2.79068982,0.026493337,0.019779716,0.023566499,0.023566499,0.973506663,0.980220284,0.952867001,0.976433501,10000000,9735066.632,4993.315437,123.4956874,123.4956874,0,247452.948,6120.056362,6120.056362,0,0.272642771,2.049962308,0.010428313,0.016294674,3.667803098,0.487813847,95.89278369,61.36974467
25,821935732,0,1,-1,1000,0.05,0.05,1,0.920792713,0.590842946,0.622148079,0.178022861,0.178022861,0.178022861,0.178022861,1.13995E-05,5.29587E-06,0.926218354,0.926218354,0,6.145954092,5.659149745,3.631293624,3.823693534,6.145954092,5.659149745,3.631293624,3.823693534,0.026323316,0.007532022,0.035855149,0.035855149,0.973676684,0.992467978,0.928289703,0.964144851,10000000,9736766.84,1840.49945,71.08920978,71.08920978,0,242516.1324,9367.174876,9367.174876,0,0.219276569,1.953512183,0.020303432,0.00590874,4.560450786,0.511898522,49.25275725,169.2408272
26,882541744,0,1,-1,1000,0.05,0.05,1,0.994363094,0.78341624,0.74424128,0.322022284,0.322022284,0.322022284,0.322022284,5.08631E-06,1.08699E-05,0.953554885,0.953554885,0,3.293397771,3.274833196,2.580101298,2.451082572,3.293397771,3.274833196,2.580101298,2.451082572,0.025756544,0.008968426,0.026397172,0.026397172,0.974243456,0.991031574,0.947205657,0.973602828,10000000,9742434.557,2188.00405,60.97632311,60.97632311,0,241779.4404,6738.022847,6738.022847,0,0.540307545,2.431686643,0.029271005,0.03233898,1.85079777,0.411237197,34.16350055,30.92243446
27,2101716532,0,1,-1,1000,0.05,0.05,1,0.501156596,0.624311091,0.973011416,0.364809988,0.364809988,0.364809988,0.364809988,9.25924E-06,1.43679E-05,0.953136263,0.953136263,0,3.018818791,1.512900949,1.884682052,2.937345146,3.018818791,1.512900949,1.884682052,2.937345146,0.022870562,0.008776113,0.007153065,0.007153065,0.977129438,0.991223887,0.985693871,0.992846935,10000000,9771294.376,1978.431997,14.35724874,14.35724874,0,223455.2994,1621.588875,1621.588875,0,0.721971791,2.178641401,0.011506909,0.006513008,1.385095668,0.459001651,86.90431269,153.538877
28,729095525,0,1,-1,1000,0.05,0.05,1,0.709277225,0.804727543,0.622135901,0.128917659,0.128917659,0.128917659,0.128917659,1.28364E-05,1.43819E-05,0.828408246,0.828408246,0,9.899875047,7.021755903,7.966702123,6.159067684,9.899875047,7.021755903,7.966702123,6.159067684,0.022930214,0.009790136,0.021378279,0.021378279,0.977069786,0.990209864,0.957243441,0.978621721,10000000,9770697.855,2148.914923,47.9920798,47.9920798,0,217349.059,4854.093231,4854.093231,0,0.120837412,2.296764599,0.024010009,0.03309361,8.275582758,0.435395077,41.64929692,30.2173137
29,422715113,0,1,-1,1000,0.05,0.05,1,0.70785106,0.649908974,0.947421458,0.310418972,0.310418972,0.310418972,0.310418972,1.47638E-05,6.47545E-06,0.887471386,0.887471386,0,3.329216815,2.356589653,2.163687883,3.154171448,3.329216815,2.356589653,2.163687883,3.154171448,0.025251877,0.013664484,0.03561556,0.03561556,0.974748123,0.986335516,0.92876888,0.96438444,10000000,9747481.231,3204.753008,122.8928692,122.8928692,0,231326.8216,8870.704472,8870.704472,0,0.580540045,1.860401101,0.013537325,0.038051624,1.722534058,0.537518495,73.86983713,26.28008748
30,1699498429,0,1,-1,1000,0.05,0.05,1,0.824611134,0.691187892,0.554446455,0.236869898,0.236869898,0.236869898,0.236869898,6.12084E-06,1.25342E-05,0.989434874,0.989434874,0,4.2765516,3.526492066,2.955900683,2.371118874,4.2765516,3.526492066,2.955900683,2.371118874,0.022305878,0.005564283,0.034105515,0.034105515,0.977694122,0.994435717,0.93178897,0.965894485,10000000,9776941.216,1156.50122,42.3304747,42.3304747,0,206687.2134,7565.204172,7565.204172,0,0.366771682,2.071470225,0.022403632,0.037013277,2.726491847,0.482748913,44.63561962,27.01733239
31,726992912,0,1,-1,1000,0.05,0.05,1,0.754835764,0.637112066,0.755148215,0.296828108,0.296828108,0.296828108,0.296828108,7.05053E-06,1.24548E-05,0.981322555,0.981322555,0,3.984769746,3.007846714,2.538744885,3.009091761,3.984769746,3.007846714,2.538744885,3.009091761,0.02195658,0.00424111,0.023558123,0.023558123,0.97804342,0.99575889,0.952883754,0.976441877,10000000,9780434.201,887.3278976,21.93738726,21.93738726,0,208333.3545,5150.620745,5150.620745,0,0.433219839,2.001900724,0.023125965,0.025379242,2.308296875,0.49952527,43.24143811,39.4022793
32,1298055040,0,1,-1,1000,0.05,0.05,1,0.985761767,0.563288669,0.868157197,0.285056888,0.285056888,0.285056888,0.285056888,1.49714E-05,1.17043E-05,0.970495228,0.970495228,0,3.881191451,3.825930141,2.186231167,3.369484291,3.881191451,3.825930141,2.186231167,3.369484291,0.024890315,0.01522215,0.006434841,0.006434841,0.975109685,0.98477785,0.987130319,0.993565159,10000000,9751096.852,3740.079937,24.38058865,24.38058865,0,241959.7637,1577.271494,1577.271494,0,0.428641534,2.323841457,0.023403319,0.022962025,2.332951708,0.430321955,42.72898191,43.5501666
33,319177076,0,1,-1,1000,0.05,0.05,1,0.987338498,0.511092685,0.569895227,0.290970026,0.290970026,0.290970026,0.290970026,1.35245E-05,1.38972E-05,0.82025717,0.82025717,0,4.43601876,4.379852098,2.267216738,2.528065916,4.43601876,4.379852098,2.267216738,2.528065916,0.021963375,0.013184053,0.013067421,0.013067421,0.978036625,0.986815947,0.973865157,0.986932579,10000000,9780366.255,2819.985316,37.83884908,37.83884908,0,211073.6667,2832.207875,2832.207875,0,0.372110064,1.800813114,0.038359765,0.002838769,2.687376926,0.555304708,26.06898153,352.2653572
34,762166659,0,1,-1,1000,0.05,0.05,1,0.74587906,0.914026294,0.699062529,0.371415297,0.371415297,0.371415297,0.371415297,6.1915E-06,6.6246E-06,0.962352759,0.962352759,0,3.070606224,2.290300883,2.806614827,2.146545751,3.070606224,2.290300883,2.806614827,2.146545751,0.02491299,0.014524367,0.039442375,0.039442375,0.97508701,0.985475633,0.92111525,0.960557625,10000000,9750870.097,3333.013278,142.7204239,142.7204239,0,226144.3394,9683.554578,9683.554578,0,0.666551707,2.209970747,0.03242859,0.035716641,1.500258705,0.452494677,30.83698654,27.99815342
35,388041014,0,1,-1,1000,0.05,0.05,1,0.708960551,0.955200422,0.722672867,0.360955373,0.360955373,0.360955373,0.360955373,1.2808E-05,5.66442E-06,0.851288769,0.851288769,0,2.658305338,1.884633618,2.53921438,1.92108514,2.658305338,1.884633618,2.53921438,1.92108514,0.026549428,0.010868,0.033003319,0.033003319,0.973450572,0.989132,0.933993361,0.966996681,10000000,9734505.718,2694.936793,95.22750745,95.22750745,0,245274.96,8666.965083,8666.965083,0,0.830339811,2.070728584,0.024075195,0.014133515,1.204326214,0.482921812,41.53652699,70.75380715
36,1065825943,0,1,-1,1000,0.05,0.05,1,0.609139755,0.811877766,0.584993635,0.260179015,0.260179015,0.260179015,0.260179015,1.26222E-05,5.86588E-06,0.957242613,0.957242613,0,4.132636415,2.517353132,3.355195621,2.417565999,4.132636415,2.517353132,3.355195621,2.417565999,0.024915184,0.006801478,0.001826374,0.001826374,0.975084816,0.993198522,0.996347251,0.998173626,10000000,9750848.16,1688.41072,3.094975252,3.094975252,0,246553.3405,451.9495631,451.9495631,0,0.394119707,1.908051256,0.018104749,0.0125894,2.537300171,0.524094936,55.23412533,79.43190078
37,1056171848,0,1,-1,1000,0.05,0.05,1,0.732030451,0.779862674,0.843091151,0.404823662,0.404823662,0.404823662,0.404823662,7.31736E-06,1.48133E-05,0.896867071,0.896867071,0,2.481468392,1.816510427,1.935204575,2.092104042,2.481468392,1.816510427,1.935204575,2.092104042,0.025529431,0.017194785,0.014845191,0.014845191,0.974470569,0.982805215,0.970309617,0.985154809,10000000,9744705.691,4259.398081,65.16639471,65.16639471,0,243455.1253,3724.726473,3724.726473,0,0.956576535,2.551300522,0.023986027,0.013704535,1.045394658,0.391956961,41.69093971,72.96854889
38,158002434,0,1,-1,1000,0.05,0.05,1,0.581619615,0.650272261,0.755304987,0.350743452,0.350743452,0.350743452,0.350743452,1.23825E-05,1.39198E-05,0.930637163,0.930637163,0,2.963300124,1.723513477,1.926951871,2.23819536,2.963300124,1.723513477,1.926951871,2.23819536,0.021890984,0.002483728,0.037305853,0.037305853,0.978109016,0.997516272,0.925388294,0.962694147,10000000,9781090.161,503.1452199,20.28366004,20.28366004,0,202073.4577,8146.33461,8146.33461,0,0.701680171,2.140458369,0.037840832,0.033332072,1.425150718,0.467189652,26.42648051,30.00113569
39,1907348421,0,1,-1,1000,0.05,0.05,1,0.866026074,0.703845281,0.990234137,0.178538714,0.178538714,0.178538714,0.178538714,6.78277E-06,5.48212E-06,0.841155771,0.841155771,0,5.676290365,4.915815458,3.995230187,5.620856493,5.676290365,4.915815458,3.995230187,5.620856493,0.024906415,0.010609226,0.002031378,0.002031378,0.975093585,0.989390774,0.995937245,0.997968622,10000000,9750935.854,2631.642444,5.367667426,5.367667426,0,245420.6171,500.5756975,500.5756975,0,0.239995111,2.46000546,0.007700235,0.004410604,4.166751543,0.406503163,129.8661698,226.7263265
40,642940193,0,1,-1,1000,0.05,0.05,1,0.910404382,0.768718614,0.606916223,0.382375102,0.382375102,0.382375102,0.382375102,1.10353E-05,1.33471E-05,0.869509269,0.869509269,0,2.578932687,2.34787162,1.982473561,1.565196086,2.578932687,2.34787162,1.982473561,1.565196086,0.026734891,0.0028856,0.001246116,0.001246116,0.973265109,0.9971144,0.997507769,0.998753884,10000000,9732651.088,769.5392769,0.961330845,0.961330845,0,265913.0776,332.18635,332.18635,0,0.84795386,2.395469737,0.036265439,0.030512672,1.179309449,0.417454658,27.57446298,32.77326903
41,181608877,0,1,-1,1000,0.05,0.05,1,0.958315135,0.756812945,0.946740068,0.365865641,0.365865641,0.365865641,0.365865641,9.49542E-06,5.11623E-06,0.983446388,0.983446388,0,2.610468285,2.501651268,1.975636191,2.471434921,2.610468285,2.501651268,1.975636191,2.471434921,0.024628988,0.011245455,0.03643418,0.03643418,0.975371012,0.988754545,0.92713164,0.96356582,10000000,9753710.125,2567.822517,100.9096274,100.9096274,0,225775.3133,8872.460069,8872.460069,0,0.828156914,2.244935834,0.031625427,0.026063424,1.207500636,0.44544703,31.62012677,38.36794489
42,1199407265,0,1,-1,1000,0.05,0.05,1,0.633208564,0.58655776,0.950146321,0.364680621,0.364680621,0.364680621,0.364680621,5.41691E-06,1.37421E-05,0.849810745,0.849810745,0,2.553188866,1.616701057,1.497592743,2.425903007,2.553188866,1.616701057,1.497592743,2.425903007,0.025747007,0.014226253,0.000841909,0.000841909,0.974252993,0.985773747,0.998316183,0.999158091,10000000,9742529.933,3656.666666,3.083771738,3.083771738,0,253379.8679,213.6825002,213.6825002,0,0.874893442,2.320855543,0.005455459,0.02537358,1.142996337,0.430875589,183.3026444,39.41107204
43,415289510,0,1,-1,1000,0.05,0.05,1,0.69322696,0.870018362,0.516934616,0.383226602,0.383226602,0.383226602,0.383226602,9.01513E-06,1.27527E-05,0.854473337,0.854473337,0,2.830687861,1.962309142,2.462750416,1.463280543,2.830687861,1.962309142,2.462750416,1.463280543,0.023673967,0.006620106,0.016682995,0.016682995,0.976326033,0.993379894,0.96663401,0.983317005,10000000,9763260.329,1514.949081,26.14628472,26.14628472,0,227325.668,3923.380471,3923.380471,0,0.811596624,2.070996696,0.030684921,0.030596858,1.232139182,0.482859293,32.5892965,32.68309426
44,1911349715,0,1,-1,1000,0.05,0.05,1,0.706051558,0.528484224,0.7750972,0.308316522,0.308316522,0.308316522,0.308316522,1.42954E-05,8.67242E-06,0.89506247,0.89506247,0,3.792817907,2.677924992,2.004444429,2.93980254,3.792817907,2.677924992,2.004444429,2.93980254,0.02420543,0.001744059,0.00666914,0.00666914,0.97579457,0.998255941,0.98666172,0.99333086,10000000,9757945.702,416.526028,2.815423216,2.815423216,0,238409.1837,1611.478528,1611.478528,0,0.451694164,2.390280278,0.028101599,0.012221304,2.21388736,0.41836098,35.58516324,81.82432879
