Scenario,Decision Period,% Resistant Threshold,Change in % Resistant Threshold,# of Cases Tested for Resistance,Objective Function,RNG Seed,DALY,Total Cost,Annual Cost,Total New: I | Sym|G-0,Total New: I | Sym|G-A,Total New: I | Sym|G-B,Total New: I | Sym|G-AB,Total New: I | Asym|G-0,Total New: I | Asym|G-A,Total New: I | Asym|G-B,Total New: I | Asym|G-AB,Total New: W to 1st Tx | Sym|G-0,Total New: W to 1st Tx | Sym|G-A,Total New: W to 1st Tx | Sym|G-B,Total New: W to 1st Tx | Sym|G-AB,Total New: W to 1st Tx | Asym|G-0,Total New: W to 1st Tx | Asym|G-A,Total New: W to 1st Tx | Asym|G-B,Total New: W to 1st Tx | Asym|G-AB,Total New: W to RTx | Sym|G-0,Total New: W to RTx | Sym|G-A,Total New: W to RTx | Sym|G-B,Total New: W to RTx | Sym|G-AB,Total New: W to RTx | Asym|G-0,Total New: W to RTx | Asym|G-A,Total New: W to RTx | Asym|G-B,Total New: W to RTx | Asym|G-AB,Total New: Prob Sympt | infection with | G-0,Total New: Prob Sympt | infection with | G-A,Total New: Prob Sympt | infection with | G-B,Total New: Prob Sympt | infection with | G-AB,Total New: If R | Tx-A --> I | Sym|G-0,Total New: If F | Tx-A --> I | Sym|G-A,Total New: If R | Tx-A --> I | Sym|G-B,Total New: If F | Tx-A --> I | Sym|G-AB,Total New: If R | Tx-A --> I | Asym|G-0,Total New: If F | Tx-A --> I | Asym|G-A,Total New: If R | Tx-A --> I | Asym|G-B,Total New: If F | Tx-A --> I | Asym|G-AB,Total New: If R | Tx-B  --> I | Sym|G-0,Total New: If R | Tx-B  --> I | Sym|G-A,Total New: If F | Tx-B  --> I | Sym|G-B,Total New: If F | Tx-B  --> I | Sym|G-AB,Total New: If R | Tx-B  --> I | Asym|G-0,Total New: If R | Tx-B  --> I | Asym|G-A,Total New: If F | Tx-B  --> I | Asym|G-B,Total New: If F | Tx-B  --> I | Asym|G-AB,Total New: If R | 2nd Tx-B  --> I | Sym|G-0,Total New: If R | 2nd Tx-B  --> I | Sym|G-A,Total New: If F | 2nd Tx-B  --> I | Sym|G-B,Total New: If F | 2nd Tx-B  --> I | Sym|G-AB,Total New: If R | 2nd Tx-B  --> I | Asym|G-0,Total New: If R | 2nd Tx-B  --> I | Asym|G-A,Total New: If F | 2nd Tx-B  --> I | Asym|G-B,Total New: If F | 2nd Tx-B  --> I | Asym|G-AB,Total New: If retreat after R | Tx-A --> I | Sym|G-0,Total New: If retreat after F | Tx-A --> I | Sym|G-A,Total New: If retreat after R | Tx-A --> I | Sym|G-B,Total New: If retreat after F | Tx-A --> I | Sym|G-AB,Total New: If retreat after R | Tx-A --> I | Asym|G-0,Total New: If retreat after F | Tx-A --> I | Asym|G-A,Total New: If retreat after R | Tx-A --> I | Asym|G-B,Total New: If retreat after F | Tx-A --> I | Asym|G-AB,Total New: If retreat after R | Tx-B --> I | Sym|G-0,Total New: If retreat after R | Tx-B --> I | Sym|G-A,Total New: If retreat after F | Tx-B --> I | Sym|G-B,Total New: If retreat after F | Tx-B --> I | Sym|G-AB,Total New: If retreat after R | Tx-B --> I | Asym|G-0,Total New: If retreat after R | Tx-B --> I | Asym|G-A,Total New: If retreat after F | Tx-B --> I | Asym|G-B,Total New: If retreat after F | Tx-B --> I | Asym|G-AB,Total New: Successfully treated with A or B,Total New: Treated with 1st-line M,Total New: Treated with 2nd-line M,Total New: Death,Total: Received 1st Tx,Total: Received 1st Tx & Symptomatic,Total: Received 1st Tx & Rst to A,Total: Received 1st Tx & Rst to B,Total: Received 1st Tx & Rst to AB,Total: Sucessful 1st-line treatment,Total: Treated with M,Averge size: Population size,Averge size: Prevalence,Averge size: Prevalence - Symptomatic,Averge size: Prevalence - Assymptomatic,Averge size: Prevalence - A,Averge size: Prevalence - B,Averge size: Prevalence - AB,Average ratio: Prevalence G,Average ratio: % infection symptomatic,Average ratio: % infection resistant to A,Average ratio: % infection resistant to B,Average ratio: % infection resistant to AB,Average ratio: % Received 1st Tx & Symptomatic,Average ratio: % Received 1st Tx & Rst to A,Average ratio: % Received 1st Tx & Rst to B,Average ratio: % Received 1st Tx & Rst to AB,Average ratio: Annual rate of gonorrhea cases
D:1.0yr| T: 4.5%| I: 100%| Obs: 0.0%,364,0.045,1,0,-2864826.114,1187459218,7391857.694,2864826.114,111342.8834,10808771,213658,151145,0,14410506,291239,222553,1,10383697,205326,145386,0,2894699,58947,45520,0,0,31720,80789,4,0,0,0,0,25219277,494471,344505,0,962118,33040,11564,0,270336,9092,3673,0,3511653,120470,84140,0,978470,34942,25802,0,0,31720,0,0,0,0,0,0,10,33040,1,0,4,9092,0,0,30,3,84140,0,10,1,25802,0,5893167,7687542,80793,24994294,13733575,10734409,264273,190906,0,13580709,7768335,9999987.231,194420.5551,7090.801923,186523.3008,3803.581923,2937.365275,0.002692308,0.019442523,0.036476838,0.018341372,0.014430343,1.41941E-08,0.78165091,0.018055748,0.013297492,0,0
D:1.0yr| T: 4.5%| I: 100%| Obs: 0.0%,364,0.045,1,0,-5236477.325,322414887,9847788.429,5236477.325,203518.2804,15061035,202373,181896,2,25485244,345175,325590,0,14770500,198714,178476,2,4864823,66882,63167,0,0,21863,96239,2,0,0,0,0,40546279,537671,460533,0,615662,24406,9156,0,201606,7330,3421,0,3770048,107194,106978,2,1235968,36429,36156,0,0,21863,0,0,0,0,0,0,4,24406,0,0,0,7330,0,0,47,2,106978,2,11,0,36156,0,5979420,13986857,96241,25003023,20142564,15147692,265596,241643,2,19966277,14083098,10006007.56,314644.9045,4772.903352,308689.2731,4214.507473,3980.481648,0.001703297,0.031443814,0.015185527,0.015030684,0.013605098,7.2055E-09,0.752111208,0.014793574,0.012903133,1.20316E-07,0
D:1.0yr| T: 4.5%| I: 100%| Obs: 0.0%,364,0.045,1,0,-7037653.015,473848458,9854281.821,7037653.015,273521.8641,15707432,212488,142685,0,19713714,273812,199328,1,15203906,205744,138101,0,4305039,62215,45602,0,0,23632,69418,1,0,0,0,0,35421146,478480,316847,0,444475,24310,12010,0,126538,7139,3997,0,1956515,91170,71462,0,551266,27629,23102,0,0,23632,0,0,0,0,0,0,2,24310,0,0,1,7139,0,0,17,0,71462,0,3,1,23102,0,3213576,16619667,69419,25002761,19960607,15547751,267959,183703,0,19833243,16689086,10006926.24,265400.5132,8703.608956,255524.7611,3698.684121,2725.855714,0.010989011,0.026520277,0.03281958,0.015752925,0.011718388,5.10866E-08,0.778906174,0.015187564,0.010515299,0,0
D:1.0yr| T: 4.5%| I: 100%| Obs: 0.0%,364,0.045,1,0,-3409821.28,1327220380,6924738.401,3409821.28,132524.39,7676178,139481,59290,2,16403755,303978,135372,0,7634366,138757,58943,2,4296443,79366,35880,0,0,23417,30993,4,0,0,0,0,24079933,426201,169212,0,673672,27313,3583,0,378114,13350,2399,0,1871615,88194,35923,2,1060384,52390,20494,0,0,23417,0,0,0,0,0,0,8,27313,0,0,4,13350,0,0,21,4,35923,2,5,0,20494,0,4130309,8015750,30997,25001306,12243757,7832068,218123,94823,2,12146059,8046747,10006359.93,127152.0766,746.6079121,125686.3512,2300.926264,1048.845934,0.000714286,0.012707825,0.005815746,0.014232819,0.007003698,6.40522E-09,0.639831655,0.014028368,0.006592056,1.16563E-07,0
D:1.0yr| T: 4.5%| I: 100%| Obs: 0.0%,364,0.045,1,0,-4451748.533,3789360,8255049.321,4451748.533,173019.4079,11491545,99983,93119,1,15814251,143823,141873,0,11453778,99711,92876,1,4623619,43624,42496,0,0,25915,44388,3,0,0,0,0,27305796,228651,207487,1,788738,29485,6835,1,316940,11563,3426,0,2519455,60686,50378,0,1015419,27751,21501,0,0,25915,0,0,0,0,0,0,17,29485,0,1,5,11563,0,0,12,1,50378,0,2,0,21501,0,4739213,11502889,44391,24998605,16356105,11646366,143335,135372,1,16242102,11547280,10000260.78,218578.5749,1143.209835,216474.9548,2007.560055,1993.43544,0.002912088,0.021856955,0.005243645,0.009949175,0.009437366,1.56431E-08,0.71205605,0.009497377,0.008572681,6.97199E-08,0
D:1.0yr| T: 4.5%| I: 100%| Obs: 0.0%,364,0.045,1,0,-3774203.953,327269124,5238072.809,3774203.953,146686.3028,6168260,75171,68755,0,10253666,126987,122305,0,5823374,70973,64933,0,2744443,35561,34202,0,0,10205,28783,1,0,0,0,0,16421926,195096,169591,0,211516,12098,5767,0,103742,5167,3475,0,785785,33987,33786,0,371107,17653,16451,0,0,10205,0,0,0,0,0,0,2,12098,0,0,0,5167,0,0,9,1,33786,0,6,0,16451,0,1533014,7172665,28784,24999020,8773486,5959280,106534,99135,0,8705679,7201449,10001726.15,98916.29176,4375.704835,94025.24308,1242.907912,1204.86967,0.00021978,0.009890359,0.044264515,0.007703758,0.007397624,1.50806E-09,0.679745913,0.007488811,0.006893586,0,0
D:1.0yr| T: 4.5%| I: 100%| Obs: 0.0%,364,0.045,1,0,-5614220.49,1697920071,7375051.766,5614220.49,218199.4552,10455584,168761,92796,0,18283543,296619,170521,0,10220056,165121,90801,0,3771313,62983,36976,0,0,18919,32703,3,0,0,0,0,28739127,456440,246540,0,377650,20709,10331,0,139673,7148,4475,0,953016,50046,35832,0,352281,19048,13633,0,0,18919,0,0,0,0,0,0,1,20709,1,0,1,7148,0,0,12,2,35832,0,3,0,13633,0,1906500,12362558,32706,25015961,14347250,10475978,228104,127777,0,14269058,12395264,10012080.52,240971.4427,4127.856099,236001.0475,3911.615659,2296.990714,0.002417582,0.024067906,0.01713229,0.0164505,0.009670435,1.08155E-08,0.730171111,0.01613044,0.009047233,0,0
D:1.0yr| T: 4.5%| I: 100%| Obs: 0.0%,364,0.045,1,0,-3362882.618,900894648,7747190.032,3362882.618,130700.0957,11232052,268507,157512,6,17396061,415376,243061,6,10961634,261948,153753,6,2975283,71851,42240,1,0,32572,70092,4,0,0,0,0,28628113,668216,365397,7,991516,39058,10922,0,270502,9162,3449,0,3234698,128074,83992,6,880048,36094,21240,1,0,32572,0,0,0,0,0,0,17,39058,0,0,2,9162,0,0,27,1,83992,6,9,1,21240,1,5555246,8757206,70096,25002129,14466716,11377341,333799,195993,7,14312452,8827302,9999630.973,215954.1068,4272.190989,210832.3949,4990.172308,2953.39489,0.071208791,0.021596492,0.019776543,0.022153293,0.013094044,3.13135E-07,0.786472741,0.022098887,0.012957936,4.5403E-07,0
D:1.0yr| T: 4.5%| I: 100%| Obs: 0.0%,364,0.045,1,0,-3653867.303,1959601133,10061756.22,3653867.303,142009.3593,14180233,703818,177510,4,19825611,994230,289596,7,13712831,680525,171747,4,4933985,244892,73125,2,0,31648,102251,9,0,0,0,0,34005844,1686170,421049,8,988412,32198,6114,0,354527,11318,2549,0,5314827,300685,104138,4,1909994,108070,44086,2,0,31648,0,0,0,0,0,0,8,32198,0,0,2,11318,0,0,61,5,104138,4,23,1,44086,2,8985078,10638953,102260,24998933,19817111,14565107,925417,244872,6,19624031,10741213,10005246.7,292803.0203,9210.113736,282429.3249,13640.60434,4068.180165,0.086813187,0.029264244,0.031461379,0.046562379,0.013669164,3.18521E-07,0.734997725,0.04667316,0.012188812,3.20966E-07,0
D:1.0yr| T: 4.5%| I: 100%| Obs: 0.0%,364,0.045,1,0,-6915240.036,889875781,8760070.341,6915240.036,268764.2232,12553284,131305,100176,0,23640597,247725,188455,0,12389797,129663,98934,0,4258950,46739,35634,0,0,9999,41605,0,0,0,0,0,36193881,373240,263575,0,232990,12040,6941,0,81201,3748,2857,0,1180420,46242,50329,0,406132,16812,16310,0,0,9999,0,0,0,0,0,0,0,12040,0,0,1,3748,0,0,17,0,50329,0,5,0,16310,0,1973572,14902651,41605,24996742,16959717,12618394,176402,134568,0,16876223,14944256,10003209.24,272699.2363,2655.484011,269047.9188,2905.492747,2261.921484,0,0.027261223,0.009737198,0.010675782,0.008295253,0,0.744023015,0.010429954,0.007937844,0,0
D:1.0yr| T: 4.5%| I: 100%| Obs: 0.0%,364,0.045,1,0,-6377277.472,7574639,9169030.459,6377277.472,247856.0422,11667360,52721,90015,0,37194523,173683,301056,0,11222729,50794,86802,0,7176255,34826,59532,0,0,19144,39723,0,0,0,0,0,48861883,210698,357837,0,476332,21282,8059,0,302961,13560,5746,0,1459802,27205,44194,0,928882,19528,28737,0,0,19144,0,0,0,0,0,0,6,21282,0,0,2,13560,0,0,16,0,44194,0,10,0,28737,0,3228481,15293422,39723,24990305,18630938,11360325,85620,146334,0,18521903,15333145,10000725.6,290904.0305,4569.353132,285240.6921,1396.182802,2384.697582,0,0.029087297,0.015733302,0.006090687,0.009378917,0,0.609809442,0.00582646,0.008972882,0,0
D:1.0yr| T: 4.5%| I: 100%| Obs: 0.0%,364,0.045,1,0,-4236950.97,285133970,9543462.125,4236950.97,164671.1944,13813359,227983,161517,0,24414190,412409,303582,0,13187705,217712,154249,0,4731119,80059,59753,0,0,39673,70161,2,0,0,0,0,38227549,622298,430913,0,1287442,42922,10293,0,465127,14817,4228,0,3635447,118121,76106,0,1303238,44121,28208,0,0,39673,0,0,0,0,0,0,18,42922,0,0,10,14817,0,0,23,1,76106,0,10,0,28208,0,6867955,11399459,70163,24989598,18430597,13559666,297771,214002,0,18267414,11469622,9999874.592,288795.6837,9140.130275,278573.3457,4773.409341,3538.330659,0.000549451,0.028879912,0.031647492,0.016465444,0.012212545,2.30312E-09,0.735710066,0.016105487,0.011587072,0,0
D:1.0yr| T: 4.5%| I: 100%| Obs: 0.0%,364,0.045,1,0,-5059834.734,640296629,8496018.314,5059834.734,196652.9787,9542330,56831,74592,0,18430322,123214,180184,0,9422482,56194,73757,0,6045360,42458,61270,0,0,19068,44994,1,0,0,0,0,27972652,164819,214892,0,450643,19806,7313,0,290997,14474,6199,0,1900103,35130,46645,0,1222413,27063,38213,0,0,19068,0,0,0,0,0,0,10,19806,0,0,4,14474,0,0,14,0,46645,0,6,0,38213,0,3939827,11641744,44995,24992697,15701521,9552433,98652,135027,0,15581571,11686739,9999956.314,180724.2587,2033.684231,177768.524,1257.578791,1808.156813,0,0.018072741,0.011235879,0.005728798,0.008802929,2.41305E-10,0.608541335,0.00520364,0.007608982,0,0
D:1.0yr| T: 4.5%| I: 100%| Obs: 0.0%,364,0.045,1,0,-5076487.933,1569467301,7461500.324,5076487.933,197300.2135,8934441,114544,81819,0,30316385,393904,295499,1,8485288,108788,77893,0,5395680,72061,54113,0,0,17507,38553,1,0,0,0,0,39250826,495329,346550,0,349255,18800,8827,0,222886,11818,6369,0,1209687,53363,41326,0,769697,35815,27971,0,0,17507,0,0,0,0,0,0,3,18800,0,0,5,11818,0,0,17,1,41326,0,7,1,27971,0,2655865,11437220,38554,24994379,14193823,8671969,180849,132006,0,14093085,11475774,10000136.91,249929.0398,4634.449231,244461.0515,3238.546593,2447.115769,0.001373626,0.024992783,0.018543744,0.01227074,0.009245721,5.51762E-09,0.610990083,0.012095924,0.00880552,0,0
D:1.0yr| T: 4.5%| I: 100%| Obs: 0.0%,364,0.045,1,0,-3989490.271,615003169,6180224.121,3989490.271,155053.5119,8305890,84078,101033,1,10256630,109995,138718,0,8074628,81853,98260,1,2518621,28583,35891,0,0,19579,43999,2,0,0,0,0,18562520,186159,221540,0,474951,20420,12053,0,150819,7067,4532,0,1297681,42880,45972,1,408275,15142,16223,0,0,19579,0,0,0,0,0,0,6,20420,0,0,0,7067,0,0,10,1,45972,1,5,0,16223,0,2406311,8341376,44001,24997853,10837837,8254742,110436,134151,1,10747687,8385377,10000616.13,147734.6123,4439.173407,142658.8414,1633.948516,2045.712857,0.001538462,0.014772772,0.030024543,0.008008563,0.010560652,7.61804E-09,0.76202528,0.007430514,0.009494147,6.15031E-08,0
D:1.0yr| T: 4.5%| I: 100%| Obs: 0.0%,364,0.045,1,0,-3687468.536,978803149,8531939.275,3687468.536,143315.2879,12758237,226999,193753,5,19926741,357516,314558,11,12222528,217510,185691,5,3792757,69282,61196,3,0,26909,101791,4,0,0,0,0,32684978,571753,456492,10,680311,30875,12358,0,211454,8789,4446,0,4032322,132135,116869,5,1249937,42710,36685,3,0,26909,0,0,0,0,0,0,5,30875,0,0,2,8789,0,0,49,2,116869,5,7,0,36685,3,6365608,9989090,101795,24992461,16548972,12625734,286792,246887,8,16354698,10090885,10003339.74,280615.9763,9274.92,270369.2199,4917.433571,4368.413407,0.128571429,0.028052139,0.033052322,0.01766776,0.015502132,4.62007E-07,0.762933801,0.017485875,0.014870825,4.83721E-07,0
D:1.0yr| T: 4.5%| I: 100%| Obs: 0.0%,364,0.045,1,0,-4091880.797,1334095138,7226519.873,4091880.797,159032.9704,8487172,48325,72102,0,16935940,115214,172439,3,8010811,45739,68111,0,5162540,37203,55008,1,0,24117,37984,2,0,0,0,0,25423112,142715,212569,1,567797,24713,9690,0,370731,20222,8140,0,1604349,20838,38897,0,1035055,16818,31029,1,0,24117,0,0,0,0,0,0,4,24713,1,0,2,20222,0,0,17,1,38897,0,13,1,31029,1,3633379,9630435,37986,24992963,13379413,8124661,82942,123119,1,13263814,9668421,9999964.561,159841.303,6312.858462,152742.679,1127.945495,1655.310549,0.025054945,0.015984302,0.039503006,0.005751223,0.009255957,1.33057E-07,0.607435318,0.00509975,0.008265479,6.2902E-08,0
D:1.0yr| T: 4.5%| I: 100%| Obs: 0.0%,364,0.045,1,0,-5092620.038,895020937,7274049.036,5092620.038,197927.1958,8748454,213123,65544,0,16874914,418887,145306,0,8551264,208429,64146,0,5161213,130340,46646,0,0,17403,31346,1,0,0,0,0,25623368,619375,184126,0,317331,19085,6513,0,191564,10949,4902,0,1117770,72125,34310,0,676159,45518,23736,0,0,17403,0,0,0,0,0,0,2,19085,0,0,2,10949,0,0,15,1,34310,0,9,0,23736,0,2431853,11641250,31347,24996495,14162038,8823839,338769,110792,0,14073103,11672597,10003211.36,229452.324,4047.850055,224572.7526,5583.091374,2001.689341,0.000604396,0.022937763,0.017643598,0.024640162,0.008816125,2.90903E-09,0.623058032,0.024246368,0.007924357,0,0
D:1.0yr| T: 4.5%| I: 100%| Obs: 0.0%,364,0.045,1,0,-4685945.558,1017232993,8220393.652,4685945.558,182121.591,12090513,129030,139107,0,17108630,184068,199980,0,11754072,125568,135288,0,3110881,34368,37493,0,0,33056,61950,1,0,0,0,0,29199143,298136,310062,0,830985,38634,15361,0,222399,9361,4784,0,2332051,65454,72457,0,618735,18759,18474,0,0,33056,0,0,0,0,0,0,16,38634,0,0,7,9361,0,0,36,1,72457,0,8,0,18474,0,4108460,10949427,61951,24998823,15197670,12014928,159936,172781,0,15057887,11011378,10003381.37,200135.0035,4990.650385,194251.8153,2191.099176,2376.345879,0.000549451,0.020007428,0.02490736,0.009503862,0.010746182,2.49321E-09,0.790634541,0.009151653,0.010303662,0,0
D:1.0yr| T: 4.5%| I: 100%| Obs: 0.0%,364,0.045,1,0,-4689940.781,1350697820,7547604.269,4689940.781,182276.8674,8406382,41667,72070,0,19242966,110186,191622,0,8252747,40958,70790,0,5895266,35841,60752,0,0,19108,34850,0,0,0,0,0,27649348,133644,230219,0,520535,20314,8932,0,373381,16990,7717,0,1356749,19939,37184,0,969744,18184,31122,0,0,19108,0,0,0,0,0,0,9,20314,0,0,4,16990,0,0,11,0,37184,0,6,0,31122,0,3275151,10974744,34850,24996896,14356354,8364495,76799,131542,0,14249895,11009594,10004939.01,207052.4673,2583.825,203625.4589,1239.972582,2108.869725,0,0.020695342,0.012474713,0.005500258,0.009707778,0,0.582678929,0.004942175,0.008768642,0,0
D:1.0yr| T: 4.5%| I: 100%| Obs: 0.0%,364,0.045,1,0,-3708624.471,281749912,5629391.049,3708624.471,144137.5238,7147129,141278,83146,0,9573411,191927,115097,0,6982748,138012,81249,0,2304354,47298,29134,0,0,21823,31538,0,0,0,0,0,16720540,321085,179841,0,455545,26202,11004,0,153111,7738,4419,0,1031111,52033,37708,0,342471,18518,12222,0,0,21823,0,0,0,0,0,0,2,26202,0,0,1,7738,0,0,7,0,37708,0,3,0,12222,0,2068199,7430376,31538,25008220,9582795,7202009,185310,110383,0,9498575,7461914,10011106.17,127324.2963,2943.608681,123817.8308,2519.13978,1558.354341,0,0.012720132,0.023099758,0.014585703,0.008498438,0,0.751939926,0.014254115,0.008020306,0,0
D:1.0yr| T: 4.5%| I: 100%| Obs: 0.0%,364,0.045,1,0,-5201013.225,591505801,7517268.653,5201013.225,202139.9506,11923397,77239,124035,0,41933441,269882,435524,0,10635890,68997,110751,0,3570970,23703,37842,0,0,18637,48785,0,0,0,0,0,53856838,338399,536204,0,415717,20747,12958,0,140391,6610,4627,0,1470489,38063,54305,0,493129,13478,17828,0,0,18637,0,0,0,0,0,0,2,20747,0,0,0,6610,0,0,6,0,54305,0,1,0,17828,0,2588843,11758911,48785,25000530,14448153,10815638,92700,148593,0,14347754,11807696,10005966.07,251162.2658,8411.572308,241902.209,1644.664451,2620.55044,0,0.025101467,0.033489451,0.006338107,0.010209699,0,0.748582469,0.006223519,0.010071534,0,0
D:1.0yr| T: 4.5%| I: 100%| Obs: 0.0%,364,0.045,1,0,-2851216.462,706744745,6390536.883,2851216.462,110813.9376,7690353,89702,66711,0,19270548,229202,170812,0,7127360,83116,61867,0,3764022,45584,33779,0,0,26253,33601,0,0,0,0,0,26960901,298265,210135,0,691738,31328,7024,0,369541,15556,4272,0,1980327,49899,40329,0,1048963,28856,20643,0,0,26253,0,0,0,0,0,0,5,31328,0,0,3,15556,0,0,11,0,40329,0,6,0,20643,0,4180595,6826780,33601,24999674,11115728,7272343,128700,95646,0,11007375,6860381,10004093.48,118952.8475,4320.937088,113979.0298,1392.518462,1049.441703,0,0.011891438,0.036350778,0.007928873,0.007326413,0,0.654537132,0.007842523,0.00716021,0,0
D:1.0yr| T: 4.5%| I: 100%| Obs: 0.0%,364,0.045,1,0,-7362252.347,1960147513,10937208.25,7362252.347,286137.5777,17273928,86361,158040,16,24307876,123082,227733,16,16592095,83142,152013,15,5428100,29008,53209,3,0,24588,64470,10,0,0,0,0,41581804,195386,347586,23,701459,29742,13033,0,229015,8896,5034,0,2415037,43422,77877,15,782952,16379,24734,3,0,24588,0,0,0,0,0,0,4,29742,0,0,3,8896,0,0,32,0,77877,15,14,1,24734,3,4206277,17988449,64480,25000513,22337585,16827265,112150,205222,18,22194726,18052929,10008628.43,348910.1181,12508.09742,335090.4547,1857.175165,3369.505495,0.210274725,0.034858205,0.035905461,0.00664923,0.011050065,7.21497E-07,0.753381851,0.006273155,0.010508899,9.52621E-07,0
D:1.0yr| T: 4.5%| I: 100%| Obs: 0.0%,364,0.045,1,0,-2705916.303,1287018977,8307960.775,2705916.303,105166.775,12012876,405377,162059,1,14997511,505393,205543,0,11660217,393411,157278,1,3052311,102953,42501,0,0,39128,84918,1,0,0,0,0,27010387,892501,325036,0,1083467,46910,9864,0,287008,10479,3127,0,4684632,220934,101813,1,1225190,59155,25627,0,0,39128,0,0,0,0,0,0,8,46910,0,0,0,10479,0,0,34,1,101813,1,10,0,25627,0,7573324,7649702,84919,25006092,15408672,12210907,496364,199779,1,15223026,7734621,10004558.06,212302.8835,6345.989176,205052.004,6815.323187,2852.819725,0.000989011,0.021220907,0.029873969,0.030941312,0.012993176,4.70387E-09,0.792500217,0.031014894,0.01252405,5.87772E-08,0
D:1.0yr| T: 4.5%| I: 100%| Obs: 0.0%,364,0.045,1,0,-3610433.695,843198200,5350959.319,3610433.695,140321.2907,6505430,135279,80616,0,11902186,251045,150752,0,6444045,134005,79959,0,2202517,47376,29037,0,0,22999,28218,1,0,0,0,0,18407616,374806,216782,0,477556,26198,12594,0,164528,8312,4750,0,836524,44673,32089,0,287407,16186,10690,0,0,22999,0,0,0,0,0,0,4,26198,0,0,3,8312,0,0,17,1,32089,0,8,0,10690,0,1844185,7015121,28219,24985410,8936939,6658009,181381,108996,0,8859306,7043340,9991635.704,117985.9342,982.8391209,116478.1658,2435.886813,1507.873407,5.49451E-05,0.011806918,0.008257663,0.014529319,0.008272788,5.46662E-10,0.745346558,0.014267777,0.007912158,0,0
D:1.0yr| T: 4.5%| I: 100%| Obs: 0.0%,364,0.045,1,0,-6259201.871,1165934026,7623397.074,6259201.871,243266.9755,9723776,189284,62848,0,19555500,385207,139451,0,9313095,181476,60374,0,5078734,102252,38340,0,0,8819,25977,0,0,0,0,0,29279276,568724,183458,0,172900,9526,5061,0,96919,5058,3447,0,708314,39204,28096,0,386697,22445,16712,0,0,8819,0,0,0,0,0,0,1,9526,0,0,1,5058,0,0,5,0,28096,0,5,0,16712,0,1434975,13279006,25977,24978360,14774271,9554945,283728,98714,0,14713981,13304983,9995388.487,241903.6039,6834.228516,234201.8509,4747.036209,1790.882418,0,0.024201518,0.028250971,0.019699866,0.007346108,0,0.646729531,0.019302201,0.006650075,0,0
D:1.0yr| T: 4.5%| I: 100%| Obs: 0.0%,364,0.045,1,0,-2338005.171,1048865394,5047455.575,2338005.171,90867.72697,5697350,182742,83807,4,13835197,442202,202008,5,5636597,180721,82914,4,2134396,68163,31490,0,0,24749,32294,6,0,0,0,0,19532547,610590,265841,7,714976,29757,8618,0,273803,9339,3595,0,1427719,72701,39019,4,544016,28418,13216,0,0,24749,0,0,0,0,0,0,6,29757,0,0,1,9339,0,0,25,1,39019,4,8,2,13216,0,3073803,4968891,32300,24994240,8134285,5900236,248884,114404,4,8042694,5001191,9997685.205,117160.6154,814.2521429,115868.5311,3554.68044,1657.638187,0.056538462,0.011718664,0.006847264,0.024444341,0.010422519,2.67767E-07,0.725723007,0.024492094,0.010318523,2.69893E-07,0
D:1.0yr| T: 4.5%| I: 100%| Obs: 0.0%,364,0.045,1,0,-2181437.937,1842087018,5731557.624,2181437.937,84782.66401,6666334,258114,69937,0,9586676,377589,115470,0,6342175,245732,66571,0,2459067,95811,29783,0,0,30053,39909,2,0,0,0,0,16253010,622666,164727,0,776912,31674,5057,0,306378,11400,2332,0,2098279,136603,42061,0,814634,54027,18506,0,0,30053,0,0,0,0,0,0,9,31674,0,0,7,11400,0,0,15,2,42061,0,7,0,18506,0,4194182,4940991,39911,25000900,9239139,6654478,341543,96354,0,9135173,4980902,10002572.07,93316.70143,4162.991923,88611.07698,3462.807363,1093.609011,0.001923077,0.009330164,0.044513464,0.029343166,0.008697852,1.39305E-08,0.720794569,0.02927645,0.007752856,0,0
D:1.0yr| T: 4.5%| I: 100%| Obs: 0.0%,364,0.045,1,0,-4116724.419,1744189703,8064562.422,4116724.419,159998.53,9658206,243635,94273,0,31559711,803146,337434,1,9266771,233914,90465,0,6078131,155433,65521,0,0,17890,54561,1,0,0,0,0,41217917,1034037,388597,0,478373,18765,4622,0,313982,11865,3419,0,2414063,117257,57066,0,1583703,78648,40562,0,0,17890,0,0,0,0,0,0,2,18765,0,0,2,11865,0,0,21,1,57066,0,22,1,40562,0,4994018,10766941,54562,24982338,15890235,9591150,389347,155986,0,15760959,10821503,9994093.769,251051.6524,4066.345,246052.2535,6169.81544,2637.673736,0.000934066,0.025120259,0.016205841,0.025187449,0.010689037,4.45367E-09,0.60358538,0.02511848,0.010004881,0,0
D:1.0yr| T: 4.5%| I: 100%| Obs: 0.0%,364,0.045,1,0,-3014861.523,744450632,5522871.813,3014861.523,117174.0838,6233447,84933,70094,0,10935569,155924,134650,0,5877313,80189,66076,0,2629861,38326,33400,0,0,20975,32074,1,0,0,0,0,17169016,228532,184649,0,534267,23100,8524,0,245409,10193,4695,0,1299454,43219,35194,0,584211,21411,16955,0,0,20975,0,0,0,0,0,0,4,23100,0,0,3,10193,0,0,13,1,35194,0,7,0,16955,0,2741162,5898331,32075,25011571,8725165,6023578,118515,99476,0,8639493,5930406,10005522.16,102361.4645,4290.224286,97558.71676,1464.532418,1274.575659,5.49451E-05,0.010232632,0.041902412,0.007566064,0.007274383,4.86421E-10,0.691354506,0.007221029,0.00669843,0,0
