Scenario,Decision Rule,Time of starting social distancing,Duration of Social Distancing,Periodicity (weeks),WTP,FOI Switch threshold if social distancing is off,FOI Switch threshold if social distancing is on,% I Switch threshold if social distancing is off,% I Switch threshold if social distancing is on,Objective Function,RNG Seed,DALY,Total Cost,Annual Cost,Number of Switches,Length of Epidemic,Total New: I,Total New: H,Total New: ICU,Total New: ICU-Queue,Total New: COVID Death | Waiting for ICU,Total New: COVID Death | Not Waiting for ICU,Total: Incident,Total: ICU-Queue,Total: ICU,Total: COVID Death | Waiting for ICU,Total: COVID-Death,Average Size: H,Average Size: ICU,Average Size: ICU-Queue,Averge size: S,Averge size: I,Averge size: Waiting for or in ICU,Averge size: Population size,Average ratio: % Susceptible,Average ratio: % Infectious,Average ratio: % Waiting for or in ICU,Average ratio: % served in ICU,Average ratio: % Death While Waiting for ICU,Average ratio: Case-fatality,Utilization (unit of time): Default,Utilization (unit of time): Social Distancing
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-24850047,1395089249,497,47,4.7,22,9.997252747,55341,2346,1196,1292,96,401,55341,1292,1196,96,497,7.953846154,2.13956044,0.367032967,57741.90714,79.51043956,2.609615385,100145.9503,0.57681775,0.000797483,2.72027E-05,0.925696594,0.193158954,0.008980683,520,47
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-15100056,456876785,302,56,5.6,22,9.997252747,55519,2530,950,980,30,272,55519,980,950,30,302,8.70989011,1.78021978,0.212362637,57326.11648,68.44065934,2.092582418,100287.9995,0.571912118,0.000686121,2.20471E-05,0.969387755,0.099337748,0.005439579,520,56
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-22750050,1975391432,455,50,5,24,9.978021978,57401,2546,1219,1266,47,408,57401,1266,1219,47,455,8.451648352,2.377472527,0.314835165,57033.34505,78.43571429,2.803296703,100196.281,0.569473544,0.000786305,2.92559E-05,0.962875197,0.103296703,0.007926691,519,50
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-20900045,1205157590,418,45,4.5,22,9.978021978,49204,2218,1040,1055,15,403,49204,1055,1040,15,418,7.532142857,1.777472527,0.201373626,64565.07527,79.79725275,2.098626374,100217.1747,0.64447884,0.000799585,2.21442E-05,0.985781991,0.035885167,0.008495244,519,45
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-18350073,448559423,367,73,7.3,26,9.997252747,50086,2103,1194,1213,19,348,50086,1213,1194,19,367,7.063461538,2.272252747,0.21978022,65563.61593,106.2195055,2.63021978,100259.347,0.65419834,0.001062949,2.7635E-05,0.984336356,0.051771117,0.007327397,520,73
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-25750067,1064913586,515,67,6.7,26,9.997252747,60086,2697,1187,1243,56,459,60086,1243,1187,56,515,9.432142857,2.006043956,0.292307692,55569.47198,92.08351648,2.409340659,100142.4453,0.555177491,0.000923213,2.52626E-05,0.954947707,0.108737864,0.008571048,520,67
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-17800070,74654079,356,70,7,24,9.997252747,50414,2256,1016,1029,13,343,50414,1029,1016,13,356,7.886813187,1.855494505,0.173626374,64342.20714,100.6082418,2.157417582,100263.2294,0.642005988,0.001007046,2.28859E-05,0.987366375,0.036516854,0.007061531,520,70
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-26300032,2137389542,526,32,3.2,20,9.978021978,57025,2596,994,1166,172,354,57025,1166,994,172,526,8.683516484,1.842582418,0.444505495,53366.53791,49.56098901,2.35989011,100061.1882,0.533533881,0.00049846,2.45409E-05,0.852487136,0.326996198,0.009224025,519,32
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-17750045,636479962,355,45,4.5,20,9.997252747,51302,2289,969,991,22,333,51302,991,969,22,355,7.86456044,1.805494505,0.201648352,61727.07143,79.51538462,2.108791209,100229.7393,0.616115003,0.000796898,2.21202E-05,0.977800202,0.061971831,0.006919808,520,45
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-23100039,1116600888,462,39,3.9,20,9.978021978,53721,2363,1109,1189,80,382,53721,1189,1109,80,462,7.976373626,2.08543956,0.346703297,58898.36484,63.9782967,2.524175824,100169.9802,0.588215187,0.000642021,2.63268E-05,0.932716569,0.173160173,0.008599989,519,39
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-22700038,543939572,454,38,3.8,16,9.997252747,55221,2366,1005,1125,120,334,55221,1125,1005,120,454,8.238186813,1.916483516,0.443406593,54502.3206,51.4217033,2.43489011,100136.5802,0.54449392,0.000516859,2.52481E-05,0.893333333,0.264317181,0.00822151,520,38
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-20950053,633943443,419,53,5.3,24,9.978021978,58735,2613,1094,1164,70,349,58735,1164,1094,70,419,8.81043956,2.001098901,0.340659341,53429.73022,72.66346154,2.428846154,100159.7981,0.533689323,0.000729066,2.5389E-05,0.939862543,0.167064439,0.007133736,519,53
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-18500061,1001394759,370,61,6.1,30,9.997252747,52789,2360,1053,1068,15,355,52789,1068,1053,15,370,8.017582418,1.883791209,0.200274725,62865.71484,101.7585165,2.192307692,100269.3168,0.627265232,0.001018399,2.31348E-05,0.985955056,0.040540541,0.007009036,520,61
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-18900039,1509382900,378,39,3.9,20,9.997252747,51523,2132,1046,1100,54,324,51523,1100,1046,54,378,7.354395604,2.081593407,0.287637363,60900.96593,75.44368132,2.46978022,100234.342,0.607850154,0.000756369,2.57461E-05,0.950909091,0.142857143,0.007336529,520,39
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-16400058,524899953,328,58,5.8,22,9.997252747,55707,2513,1065,1098,33,295,55707,1098,1065,33,328,8.518956044,2.069230769,0.237637363,58177.05082,87.70494505,2.41456044,100258.8096,0.580577047,0.000878631,2.52195E-05,0.969945355,0.100609756,0.005887949,520,58
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-25200037,1677607159,504,37,3.7,22,9.997252747,52725,2181,1168,1245,77,427,52725,1245,1168,77,504,7.403296703,2.043681319,0.333241758,59043.41016,72.78626374,2.471978022,100125.6497,0.589888721,0.000730388,2.57912E-05,0.93815261,0.152777778,0.009559033,520,37
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-19100071,1981278364,382,71,7.1,24,9.978021978,59104,2757,1110,1146,36,346,59104,1146,1110,36,382,9.684065934,2.267307692,0.275824176,55954.59121,90.53269231,2.656868132,100221.7107,0.558596792,0.00090699,2.76716E-05,0.968586387,0.094240838,0.006463184,519,71
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-18200044,768956705,364,44,4.4,24,9.997252747,52569,2280,1107,1128,21,343,52569,1128,1107,21,364,7.842582418,2.140934066,0.230494505,61483.90604,85.61785714,2.476373626,100255.1538,0.613561276,0.000857636,2.58337E-05,0.981382979,0.057692308,0.006924233,520,44
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-26150051,1976492753,523,51,5.1,28,9.997252747,60317,2553,1298,1397,99,424,60317,1397,1298,99,523,8.61978022,2.406868132,0.449450549,53911.61731,80.475,2.95467033,100096.0799,0.538805756,0.000807312,3.06893E-05,0.929133858,0.189292543,0.008670856,520,51
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-25100043,669304475,502,43,4.3,26,9.978021978,57523,2535,1204,1289,85,417,57523,1289,1204,85,502,8.548351648,2.130769231,0.384340659,55547.63489,74.49450549,2.61456044,100132.2755,0.554965595,0.000747359,2.71472E-05,0.934057409,0.169322709,0.008726944,519,43
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-18400043,1157037033,368,43,4.3,24,9.978021978,54127,2369,1062,1093,31,337,54127,1093,1062,31,368,7.777747253,1.911538462,0.245879121,58868.7,71.89972527,2.256318681,100224.0077,0.587637223,0.000720921,2.36909E-05,0.971637694,0.08423913,0.006798825,519,43
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-19150039,102234933,383,39,3.9,18,9.997252747,53434,2430,981,1059,78,305,53434,1059,981,78,383,8.396978022,1.865384615,0.348901099,57341.57912,61.03296703,2.297527473,100219.8426,0.572402101,0.000612583,2.39301E-05,0.926345609,0.203655352,0.007167721,520,39
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-27800046,2033249307,556,46,4.6,22,9.997252747,59248,2553,1094,1229,135,421,59248,1229,1094,135,556,8.636263736,1.880494505,0.407692308,52350.21099,63.01923077,2.384340659,100046.5846,0.523453033,0.000633212,2.49323E-05,0.890154597,0.242805755,0.009384283,520,46
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-23850071,1476170739,477,71,7.1,24,9.997252747,58567,2627,1259,1314,54,423,58567,1314,1259,54,477,8.859340659,2.263461538,0.34010989,56406.11593,96.15467033,2.712362637,100158.1997,0.563419977,0.000963563,2.83352E-05,0.958143075,0.113207547,0.008144518,520,71
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-23450088,1977720884,469,88,8.8,28,9.978021978,58477,2612,1183,1189,6,463,58477,1189,1183,6,469,8.987362637,2.091758242,0.20467033,58397.02115,108.0381868,2.427747253,100180.2898,0.583169404,0.001081826,2.56125E-05,0.994953743,0.012793177,0.008020247,519,88
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-19950059,541604484,399,59,5.9,22,9.997252747,55146,2390,1065,1097,32,367,55146,1097,1065,32,399,8.021428571,2.025274725,0.256318681,59391.73242,86.94038462,2.387087912,100218.7121,0.592897259,0.000871103,2.50104E-05,0.970829535,0.080200501,0.007235339,520,59
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-20650073,96386819,413,73,7.3,36,9.978021978,59246,2683,1205,1231,26,387,59246,1231,1205,26,413,8.96978022,2.300549451,0.238186813,57986.53846,105.1958791,2.673351648,100209.261,0.578963348,0.001053464,2.80071E-05,0.97887896,0.062953995,0.006970935,519,73
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-19650041,307811334,393,41,4.1,20,9.997252747,52852,2306,1038,1112,74,319,52852,1112,1038,74,393,7.923901099,1.970054945,0.34010989,58701.96429,67.15082418,2.416208791,100187.7245,0.586160457,0.000673749,2.51667E-05,0.933453237,0.188295165,0.007435859,520,41
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-22250049,699740192,445,49,4.9,20,9.997252747,51516,2073,1114,1162,48,397,51516,1162,1114,48,445,6.826373626,1.914010989,0.263736264,61451.65852,84.46346154,2.282692308,100190.2953,0.613582807,0.000846578,2.39566E-05,0.95869191,0.107865169,0.008638093,520,49
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-27400032,1661139922,548,32,3.2,22,9.997252747,57210,2649,995,1146,151,397,57210,1146,995,151,548,8.993406593,1.582142857,0.382417582,52972.625,46.41456044,2.038736264,100054.1462,0.529629172,0.000467079,2.13261E-05,0.868237347,0.275547445,0.009578745,520,32
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-15350074,453654721,307,74,7.4,34,9.978021978,55956,2494,1076,1083,7,300,55956,1083,1076,7,307,8.412362637,2.06456044,0.179945055,61422.59368,109.9925824,2.364010989,100300.6288,0.612718552,0.001100334,2.48858E-05,0.993536473,0.022801303,0.005486454,519,74
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-25250070,1907493879,505,70,7,26,9.997252747,59204,2545,1194,1224,30,475,59204,1224,1194,30,505,8.665384615,1.917307692,0.259340659,55646.93324,101.317033,2.291483516,100165.2049,0.555800875,0.001015225,2.40025E-05,0.975490196,0.059405941,0.008529829,520,70
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-23950103,1704318441,479,103,10.3,34,9.997252747,62957,2779,1317,1332,15,464,62957,1332,1317,15,479,9.334340659,2.375549451,0.247527473,56394.01923,121.935989,2.768131868,100185.2162,0.563179946,0.001220578,2.91802E-05,0.988738739,0.03131524,0.007608368,520,103
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-23850034,1446673042,477,34,3.4,20,9.978021978,54152,2365,1000,1151,151,326,54152,1151,1000,151,477,8.028296703,1.811538462,0.471703297,56311.09423,51.38598901,2.354395604,100136.331,0.562529226,0.000516376,2.44779E-05,0.868809731,0.316561845,0.008808539,519,34
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-21800078,996988253,436,78,7.8,34,9.997252747,57827,2567,1219,1242,23,413,57827,1242,1219,23,436,8.691758242,2.254120879,0.227747253,60051.89725,113.5225275,2.616758242,100205.5228,0.599575932,0.001136422,2.74763E-05,0.981481481,0.052752294,0.007539731,520,78
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-22650040,2093366396,453,40,4,22,9.978021978,53763,2203,1137,1217,80,373,53763,1217,1137,80,453,7.466483516,2.094230769,0.347527473,57986.35714,60.30879121,2.540659341,100145.3673,0.579240303,0.000605578,2.65071E-05,0.934264585,0.176600442,0.008425869,519,40
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-23400095,1518982661,468,95,9.5,40,9.997252747,61151,2618,1248,1274,26,442,61151,1274,1248,26,468,8.63543956,2.221428571,0.258791209,58002.80137,116.4601648,2.601648352,100186.3816,0.57922611,0.001165806,2.7435E-05,0.979591837,0.055555556,0.007653186,520,95
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-20550051,868890498,411,51,5.1,26,9.978021978,57797,2487,1188,1217,29,382,57797,1217,1188,29,411,8.531043956,2.114285714,0.280769231,56954.27857,82.11483516,2.503571429,100212.2143,0.568626647,0.00082294,2.61787E-05,0.976170912,0.070559611,0.007111096,519,51
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-19750075,1425352272,395,75,7.5,28,9.997252747,51737,2182,1138,1154,16,379,51737,1154,1138,16,395,7.314285714,2.242582418,0.228296703,64087.08736,110.1348901,2.598901099,100213.6962,0.639760201,0.001102508,2.72728E-05,0.986135182,0.040506329,0.007634768,520,75
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-18800050,1094410005,376,50,5,26,9.997252747,53986,2427,1084,1100,16,360,53986,1100,1084,16,376,7.921703297,2.025549451,0.210989011,61380.80604,93.01565934,2.356043956,100262.8503,0.612494922,0.000931296,2.47762E-05,0.985454545,0.042553191,0.006964769,520,50
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-17150065,653746336,343,65,6.5,26,9.958791209,54288,2489,1102,1104,2,341,54288,1104,1102,2,343,8.562087912,1.975274725,0.184340659,61756.94176,104.3384615,2.282142857,100284.8376,0.616141782,0.001044237,2.40349E-05,0.998188406,0.005830904,0.006318155,518,65
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-19800106,1246213267,396,106,10.6,32,9.997252747,57701,2518,1221,1242,21,375,57701,1242,1221,21,396,8.603296703,2.317582418,0.224450549,61390.70852,126.5879121,2.681318681,100266.0986,0.612591317,0.001266056,2.82713E-05,0.983091787,0.053030303,0.006862966,520,106
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-20800052,408779031,416,52,5.2,26,9.997252747,52568,2308,1090,1134,44,372,52568,1134,1090,44,416,7.584615385,2.004395604,0.291758242,61023.30467,87.08049451,2.407692308,100194.9448,0.60927866,0.00087259,2.52549E-05,0.961199295,0.105769231,0.00791356,520,52
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-17750066,2247861,355,66,6.6,32,9.978021978,57258,2498,1161,1172,11,344,57258,1172,1161,11,355,8.474175824,2.231318681,0.209615385,59915.38187,106.3964286,2.567307692,100302.7745,0.597686093,0.001064559,2.69249E-05,0.990614334,0.030985915,0.006200007,519,66
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-19950046,1448334734,399,46,4.6,20,9.997252747,50793,2362,967,996,29,370,50793,996,967,29,399,8.070054945,1.883241758,0.221428571,61703.34478,77.73516484,2.213736264,100214.3918,0.615958303,0.000779278,2.32159E-05,0.970883534,0.072681704,0.007855413,520,46
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-26450038,42923199,529,38,3.8,18,9.978021978,58794,2616,1010,1168,158,371,58794,1168,1010,158,529,8.545604396,1.872802198,0.475824176,51807.26044,54.15769231,2.426923077,100040.256,0.518040827,0.000544518,2.52201E-05,0.864726027,0.298676749,0.008997517,519,38
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-24900092,952489126,498,92,9.2,36,9.997252747,56327,2385,1271,1299,28,470,56327,1299,1271,28,498,7.93021978,2.367582418,0.268956044,61685.03709,118.5945055,2.776923077,100177.5352,0.616006494,0.001187126,2.91437E-05,0.978444958,0.0562249,0.008841231,520,92
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-20900059,948566981,418,59,5.9,28,9.997252747,52329,2262,1176,1191,15,403,52329,1191,1176,15,418,7.56978022,1.974725275,0.208516484,64026.42637,104.3354396,2.324725275,100209.0772,0.639171568,0.001044552,2.45038E-05,0.987405542,0.035885167,0.007987923,520,59
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-28650046,607323321,573,46,4.6,24,9.997252747,58321,2559,1167,1249,82,491,58321,1249,1167,82,573,8.926648352,1.979945055,0.317307692,54718.39918,76.78131868,2.412087912,100081.8753,0.546959388,0.00077059,2.52193E-05,0.934347478,0.143106457,0.009824934,520,46
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-21750040,1597077326,435,40,4,18,9.997252747,57282,2562,957,1078,121,314,57282,1078,957,121,435,8.516483516,1.870604396,0.396703297,53662.96126,60.02197802,2.341208791,100126.3918,0.536154212,0.000602789,2.42771E-05,0.887755102,0.27816092,0.007594009,520,40
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-21600049,2062372043,432,49,4.9,26,9.997252747,50572,2019,1153,1182,29,403,50572,1182,1153,29,432,7.043956044,2.121978022,0.26043956,63739.48324,85.34725275,2.496428571,100208.8148,0.636317373,0.000855205,2.62015E-05,0.975465313,0.06712963,0.008542276,520,49
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-28600069,771901119,572,69,6.9,30,9.997252747,59550,2541,1276,1323,47,525,59550,1323,1276,47,572,8.312912088,2.262637363,0.304120879,56339.91071,88.64862637,2.684340659,100127.8231,0.56291538,0.000888711,2.81765E-05,0.964474679,0.082167832,0.009605374,520,69
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-28000137,635956235,560,137,13.7,34,9.978021978,64013,2623,1371,1405,34,526,64013,1405,1371,34,560,8.642857143,2.454395604,0.287087912,56027.64176,132.1942308,2.877747253,100137.9846,0.559748108,0.001323387,3.02352E-05,0.975800712,0.060714286,0.008748223,519,137
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-21050042,1346693470,421,42,4.2,22,9.997252747,52488,2256,1059,1097,38,383,52488,1097,1059,38,421,7.720879121,1.939285714,0.275549451,59084.60055,74.15906593,2.308516484,100192.6195,0.589938223,0.000743678,2.4106E-05,0.965360073,0.090261283,0.008020881,520,42
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-22500097,481707463,450,97,9.7,28,9.978021978,58261,2507,1276,1316,40,410,58261,1316,1276,40,450,8.554395604,2.403846154,0.285164835,57539.77802,101.4991758,2.812912088,100202.4124,0.574499104,0.001016518,2.94002E-05,0.969604863,0.088888889,0.007723863,519,97
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-21950057,467166493,439,57,5.7,24,9.978021978,53198,2333,1161,1191,30,409,53198,1191,1161,30,439,7.724725275,2.161813187,0.265934066,60698.73736,82.89258242,2.541208791,100195.8794,0.60604196,0.000830707,2.6629E-05,0.974811083,0.06833713,0.00825219,519,57
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-24900075,1727026920,498,75,7.5,26,9.997252747,51200,2148,1128,1153,25,473,51200,1153,1128,25,498,7.197252747,1.907142857,0.207142857,63371.44203,97.3043956,2.239835165,100180.711,0.632810423,0.000974829,2.36691E-05,0.978317433,0.050200803,0.009726563,520,75
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-19000070,1890807583,380,70,7,30,9.958791209,55560,2548,1113,1119,6,374,55560,1119,1113,6,380,8.200824176,2.009340659,0.183516484,61885.70714,108.0343407,2.326098901,100259.7901,0.617563205,0.001081126,2.45577E-05,0.99463807,0.015789474,0.006839453,518,70
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-19900037,1767802862,398,37,3.7,22,9.997252747,52336,2245,1052,1101,49,349,52336,1101,1052,49,398,7.365934066,2.074725275,0.27032967,59874.83159,71.84368132,2.445879121,100210.5368,0.597734137,0.000720485,2.54755E-05,0.955495005,0.123115578,0.007604708,520,37
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-19600052,792470418,392,52,5.2,24,9.978021978,52073,2238,1143,1164,21,371,52073,1164,1143,21,392,7.825274725,2.079120879,0.240934066,62760.90714,97.60247253,2.44478022,100203.1879,0.626575184,0.000977487,2.55727E-05,0.981958763,0.053571429,0.007527894,519,52
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-17300049,34327998,346,49,4.9,24,9.997252747,49979,2220,1027,1051,24,322,49979,1051,1027,24,346,7.442032967,2.060164835,0.217307692,62482.92665,83.2021978,2.388186813,100265.6541,0.623441734,0.000833418,2.49655E-05,0.977164605,0.069364162,0.006922908,520,49
D:2| T0: 0.10| T1: 515.00| I0: 350.0| I1: 100.0| WTP: 0,2,0.096153846,515,100000,0,1,0.2,350,100,-19050051,6436422,381,51,5.1,28,9.978021978,53335,2439,1102,1117,15,366,53335,1117,1102,15,381,8.303571429,2.01043956,0.219230769,61493.81703,91.59835165,2.343406593,100249.8953,0.613690338,0.000917358,2.46427E-05,0.986571173,0.039370079,0.007143527,519,51
